"","journal","url","publisher","date"
"20958","Aggression and Violent Behavior","https://www.journals.elsevier.com/aggression-and-violent-behavior","Elsevier","2021-02-04"
"20959","Aging and Health Research","https://www.journals.elsevier.com/aging-and-health-research","Elsevier","2021-02-04"
"20960","Agricultural Systems","https://www.journals.elsevier.com/agricultural-systems","Elsevier","2021-02-04"
"20961","Agricultural Water Management","https://www.journals.elsevier.com/agricultural-water-management","Elsevier","2021-02-04"
"20962","Agricultural and Forest Meteorology","https://www.journals.elsevier.com/agricultural-and-forest-meteorology","Elsevier","2021-02-04"
"20963","Agriculture, Ecosystems & Environment","https://www.journals.elsevier.com/agriculture-ecosystems-and-environment","Elsevier","2021-02-04"
"20964","Ain Shams Engineering Journal","https://www.journals.elsevier.com/ain-shams-engineering-journal","Elsevier","2021-02-04"
"20965","Air Medical Journal","https://www.journals.elsevier.com/air-medical-journal","Elsevier","2021-02-04"
"20966","Alcohol","https://www.journals.elsevier.com/alcohol","Elsevier","2021-02-04"
"20967","Alexandria Engineering Journal","https://www.journals.elsevier.com/alexandria-engineering-journal","Elsevier","2021-02-04"
"20968","Algal Research","https://www.journals.elsevier.com/algal-research","Elsevier","2021-02-04"
"20969","Allergology International","https://www.journals.elsevier.com/allergology-international","Elsevier","2021-02-04"
"20970","Alter","https://www.journals.elsevier.com/alter","Elsevier","2021-02-04"
"20971","American Heart Journal","https://www.journals.elsevier.com/american-heart-journal","Elsevier","2021-02-04"
"20972","American Heart Journal Plus: Cardiology Research and Practice","https://www.journals.elsevier.com/american-heart-journal-plus-cardiology-research-and-practice","Elsevier","2021-02-04"
"20973","American Journal of Emergency Medicine","https://www.journals.elsevier.com/american-journal-of-emergency-medicine","Elsevier","2021-02-04"
"20974","American Journal of Infection Control","https://www.journals.elsevier.com/american-journal-of-infection-control","Elsevier","2021-02-04"
"20975","American Journal of Kidney Diseases","https://www.journals.elsevier.com/american-journal-of-kidney-diseases","Elsevier","2021-02-04"
"20976","American Journal of Medicine Open","https://www.journals.elsevier.com/american-journal-of-medicine-open","Elsevier","2021-02-04"
"20977","American Journal of Obstetrics & Gynecology","https://www.journals.elsevier.com/american-journal-of-obstetrics-and-gynecology","Elsevier","2021-02-04"
"20978","American Journal of Obstetrics & Gynecology MFM","https://www.journals.elsevier.com/american-journal-of-obstetrics-and-gynecology-mfm","Elsevier","2021-02-04"
"20979","American Journal of Ophthalmology","https://www.journals.elsevier.com/american-journal-of-ophthalmology","Elsevier","2021-02-04"
"20980","American Journal of Ophthalmology Case Reports","https://www.journals.elsevier.com/american-journal-of-ophthalmology-case-reports","Elsevier","2021-02-04"
"20981","American Journal of Orthodontics and Dentofacial Orthopedics","https://www.journals.elsevier.com/american-journal-of-orthodontics-and-dentofacial-orthopedics","Elsevier","2021-02-04"
"20982","American Journal of Otolaryngology","https://www.journals.elsevier.com/american-journal-of-otolaryngology","Elsevier","2021-02-04"
"20983","American Journal of Preventive Cardiology","https://www.journals.elsevier.com/american-journal-of-preventive-cardiology","Elsevier","2021-02-04"
"20984","American Journal of Preventive Medicine","https://www.journals.elsevier.com/american-journal-of-preventive-medicine","Elsevier","2021-02-04"
"20985","Ampersand","https://www.journals.elsevier.com/ampersand","Elsevier","2021-02-04"
"20986","Anaerobe","https://www.journals.elsevier.com/anaerobe","Elsevier","2021-02-04"
"20987","Anaesthesia Critical Care & Pain Medicine","https://www.journals.elsevier.com/anaesthesia-critical-care-and-pain-medicine","Elsevier","2021-02-04"
"20988","Anaesthesia and Intensive Care Medicine","https://www.journals.elsevier.com/anaesthesia-and-intensive-care-medicine","Elsevier","2021-02-04"
"20989","Anales de Pediatr<ed>a","https://www.journals.elsevier.com/anales-de-pediatria","Elsevier","2021-02-04"
"20990","Anales de Pediatr<ed>a (English Edition)","https://www.journals.elsevier.com/anales-de-pediatria-english-edition","Elsevier","2021-02-04"
"20991","Analytic Methods in Accident Research","https://www.journals.elsevier.com/analytic-methods-in-accident-research","Elsevier","2021-02-04"
"20992","Analytica Chimica Acta","https://www.journals.elsevier.com/analytica-chimica-acta","Elsevier","2021-02-04"
"20993","Analytica Chimica Acta: X","https://www.journals.elsevier.com/analytica-chimica-acta-x","Elsevier","2021-02-04"
"20994","Analytical Biochemistry","https://www.journals.elsevier.com/analytical-biochemistry","Elsevier","2021-02-04"
"20995","Anesthesiology Clinics","https://www.journals.elsevier.com/anesthesiology-clinics","Elsevier","2021-02-04"
"20996","Anesth<e9>sie & R<e9>animation","https://www.journals.elsevier.com/anesthesie-and-reanimation","Elsevier","2021-02-04"
"20997","Animal Behaviour","https://www.journals.elsevier.com/animal-behaviour","Elsevier","2021-02-04"
"20998","Animal Feed Science and Technology","https://www.journals.elsevier.com/animal-feed-science-and-technology","Elsevier","2021-02-04"
"20999","Animal Reproduction Science","https://www.journals.elsevier.com/animal-reproduction-science","Elsevier","2021-02-04"
"21000","Annales Fran<e7>aises d'Oto-Rhino-Laryngologie et de Pathologie Cervico-Faciale","https://www.journals.elsevier.com/annales-francaises-doto-rhino-laryngologie-et-de-pathologie-cervico-faciale","Elsevier","2021-02-04"
"21001","Annales M<e9>dico-Psychologiques","https://www.journals.elsevier.com/annales-medico-psychologiques","Elsevier","2021-02-04"
"21002","Annales Pharmaceutiques Fran<e7>aises","https://www.journals.elsevier.com/annales-pharmaceutiques-francaises","Elsevier","2021-02-04"
"21003","Annales d'Endocrinologie","https://www.journals.elsevier.com/annales-dendocrinologie","Elsevier","2021-02-04"
"21004","Annales de Cardiologie et d'Ang<e9>iologie","https://www.journals.elsevier.com/annales-de-cardiologie-et-dangeiologie","Elsevier","2021-02-04"
"21005","Annales de Chirurgie Plastique Esth<e9>tique","https://www.journals.elsevier.com/annales-de-chirurgie-plastique-esthetique","Elsevier","2021-02-04"
"21006","Annales de Dermatologie et de V<e9>n<e9>r<e9>ologie","https://www.journals.elsevier.com/annales-de-dermatologie-et-de-venereologie","Elsevier","2021-02-04"
"21007","Annales de Pal<e9>ontologie","https://www.journals.elsevier.com/annales-de-paleontologie","Elsevier","2021-02-04"
"21008","Annales de Pathologie","https://www.journals.elsevier.com/annales-de-pathologie","Elsevier","2021-02-04"
"21009","Annales de l'Institut Henri Poincar<e9> C: Analyse Non Lin<e9>aire","https://www.journals.elsevier.com/annales-de-linstitut-henri-poincare-c-analyse-non-lineaire","Elsevier","2021-02-04"
"21010","Annals of 3D Printed Medicine","https://www.journals.elsevier.com/annals-of-3d-printed-medicine","Elsevier","2021-02-04"
"21011","Annals of Agricultural Sciences","https://www.journals.elsevier.com/annals-of-agricultural-sciences","Elsevier","2021-02-04"
"21012","Annals of Allergy, Asthma & Immunology","https://www.journals.elsevier.com/annals-of-allergy-asthma-and-immunology","Elsevier","2021-02-04"
"21013","Annals of Anatomy","https://www.journals.elsevier.com/annals-of-anatomy","Elsevier","2021-02-04"
"21014","Annals of Diagnostic Pathology","https://www.journals.elsevier.com/annals-of-diagnostic-pathology","Elsevier","2021-02-04"
"21015","Annals of Emergency Medicine","https://www.journals.elsevier.com/annals-of-emergency-medicine","Elsevier","2021-02-04"
"21016","Annals of Epidemiology","https://www.journals.elsevier.com/annals-of-epidemiology","Elsevier","2021-02-04"
"21017","Annals of Medicine and Surgery","https://www.journals.elsevier.com/annals-of-medicine-and-surgery","Elsevier","2021-02-04"
"21018","Annals of Nuclear Energy","https://www.journals.elsevier.com/annals-of-nuclear-energy","Elsevier","2021-02-04"
"21019","Annals of Oncology","https://www.journals.elsevier.com/annals-of-oncology","Elsevier","2021-02-04"
"21020","Annals of Physical and Rehabilitation Medicine","https://www.journals.elsevier.com/annals-of-physical-and-rehabilitation-medicine","Elsevier","2021-02-04"
"21021","Annals of Physics","https://www.journals.elsevier.com/annals-of-physics","Elsevier","2021-02-04"
"21022","Annals of Pure and Applied Logic","https://www.journals.elsevier.com/annals-of-pure-and-applied-logic","Elsevier","2021-02-04"
"21023","Annals of Tourism Research","https://www.journals.elsevier.com/annals-of-tourism-research","Elsevier","2021-02-04"
"21024","Annals of Tourism Research Empirical Insights","https://www.journals.elsevier.com/annals-of-tourism-research-empirical-insights","Elsevier","2021-02-04"
"21025","Annals of Vascular Surgery","https://www.journals.elsevier.com/annals-of-vascular-surgery","Elsevier","2021-02-04"
"21026","Annual Reviews in Control","https://www.journals.elsevier.com/annual-reviews-in-control","Elsevier","2021-02-04"
"21027","Anthropocene","https://www.journals.elsevier.com/anthropocene","Elsevier","2021-02-04"
"21028","Antiviral Research","https://www.journals.elsevier.com/antiviral-research","Elsevier","2021-02-04"
"21029","Appetite","https://www.journals.elsevier.com/appetite","Elsevier","2021-02-04"
"21030","Applications in Energy and Combustion Science","https://www.journals.elsevier.com/applications-in-energy-and-combustion-science","Elsevier","2021-02-04"
"21031","Applied Acoustics","https://www.journals.elsevier.com/applied-acoustics","Elsevier","2021-02-04"
"21032","Applied Animal Behaviour Science","https://www.journals.elsevier.com/applied-animal-behaviour-science","Elsevier","2021-02-04"
"21033","Applied Catalysis A: General","https://www.journals.elsevier.com/applied-catalysis-a-general","Elsevier","2021-02-04"
"21034","Applied Catalysis B: Environmental","https://www.journals.elsevier.com/applied-catalysis-b-environmental","Elsevier","2021-02-04"
"21035","Applied Clay Science","https://www.journals.elsevier.com/applied-clay-science","Elsevier","2021-02-04"
"21036","Applied Computing and Geosciences","https://www.journals.elsevier.com/applied-computing-and-geosciences","Elsevier","2021-02-04"
"21037","Applied Corpus Linguistics","https://www.journals.elsevier.com/applied-corpus-linguistics","Elsevier","2021-02-04"
"21038","Applied Energy","https://www.journals.elsevier.com/applied-energy","Elsevier","2021-02-04"
"21039","Applied Ergonomics","https://www.journals.elsevier.com/applied-ergonomics","Elsevier","2021-02-04"
"21040","Applied Geochemistry","https://www.journals.elsevier.com/applied-geochemistry","Elsevier","2021-02-04"
"21041","Applied Geography","https://www.journals.elsevier.com/applied-geography","Elsevier","2021-02-04"
"21042","Applied Materials Today","https://www.journals.elsevier.com/applied-materials-today","Elsevier","2021-02-04"
"21043","Applied Mathematical Modelling","https://www.journals.elsevier.com/applied-mathematical-modelling","Elsevier","2021-02-04"
"21044","Applied Mathematics Letters","https://www.journals.elsevier.com/applied-mathematics-letters","Elsevier","2021-02-04"
"21045","Applied Mathematics and Computation","https://www.journals.elsevier.com/applied-mathematics-and-computation","Elsevier","2021-02-04"
"21046","Applied Numerical Mathematics","https://www.journals.elsevier.com/applied-numerical-mathematics","Elsevier","2021-02-04"
"21047","Applied Nursing Research","https://www.journals.elsevier.com/applied-nursing-research","Elsevier","2021-02-04"
"21048","Applied Ocean Research","https://www.journals.elsevier.com/applied-ocean-research","Elsevier","2021-02-04"
"21049","Applied Radiation and Isotopes","https://www.journals.elsevier.com/applied-radiation-and-isotopes","Elsevier","2021-02-04"
"21050","Applied Soft Computing","https://www.journals.elsevier.com/applied-soft-computing","Elsevier","2021-02-04"
"21051","Applied Soil Ecology","https://www.journals.elsevier.com/applied-soil-ecology","Elsevier","2021-02-04"
"21052","Applied Surface Science","https://www.journals.elsevier.com/applied-surface-science","Elsevier","2021-02-04"
"21053","Applied Surface Science Advances","https://www.journals.elsevier.com/applied-surface-science-advances","Elsevier","2021-02-04"
"21054","Applied Thermal Engineering","https://www.journals.elsevier.com/applied-thermal-engineering","Elsevier","2021-02-04"
"21055","Applied and Computational Harmonic Analysis","https://www.journals.elsevier.com/applied-and-computational-harmonic-analysis","Elsevier","2021-02-04"
"21056","Apunts Sports Medicine","https://www.journals.elsevier.com/apunts-sports-medicine","Elsevier","2021-02-04"
"21057","Aquacultural Engineering","https://www.journals.elsevier.com/aquacultural-engineering","Elsevier","2021-02-04"
"21058","Aquaculture","https://www.journals.elsevier.com/aquaculture","Elsevier","2021-02-04"
"21059","Aquaculture Reports","https://www.journals.elsevier.com/aquaculture-reports","Elsevier","2021-02-04"
"21060","Aquatic Botany","https://www.journals.elsevier.com/aquatic-botany","Elsevier","2021-02-04"
"21061","Aquatic Toxicology","https://www.journals.elsevier.com/aquatic-toxicology","Elsevier","2021-02-04"
"21062","Arab Journal of Gastroenterology","https://www.journals.elsevier.com/arab-journal-of-gastroenterology","Elsevier","2021-02-04"
"21063","Arabian Journal of Chemistry","https://www.journals.elsevier.com/arabian-journal-of-chemistry","Elsevier","2021-02-04"
"21064","Archaeological Research in Asia","https://www.journals.elsevier.com/archaeological-research-in-asia","Elsevier","2021-02-04"
"21065","Archives de P<e9>diatrie","https://www.journals.elsevier.com/archives-de-pediatrie","Elsevier","2021-02-04"
"21066","Archives des Maladies Professionnelles et de l'Environnement","https://www.journals.elsevier.com/archives-des-maladies-professionnelles-et-de-lenvironnement","Elsevier","2021-02-04"
"21067","Archives des Maladies du Coeur et des Vaisseaux: Pratique","https://www.journals.elsevier.com/archives-des-maladies-du-coeur-et-des-vaisseaux-pratique","Elsevier","2021-02-04"
"21068","Archives of Biochemistry and Biophysics","https://www.journals.elsevier.com/archives-of-biochemistry-and-biophysics","Elsevier","2021-02-04"
"21069","Archives of Cardiovascular Diseases","https://www.journals.elsevier.com/archives-of-cardiovascular-diseases","Elsevier","2021-02-04"
"21070","Archives of Gerontology and Geriatrics","https://www.journals.elsevier.com/archives-of-gerontology-and-geriatrics","Elsevier","2021-02-04"
"21071","Archives of Medical Research","https://www.journals.elsevier.com/archives-of-medical-research","Elsevier","2021-02-04"
"21072","Archives of Oral Biology","https://www.journals.elsevier.com/archives-of-oral-biology","Elsevier","2021-02-04"
"21073","Archives of Physical Medicine and Rehabilitation","https://www.journals.elsevier.com/archives-of-physical-medicine-and-rehabilitation","Elsevier","2021-02-04"
"21074","Archives of Psychiatric Nursing","https://www.journals.elsevier.com/archives-of-psychiatric-nursing","Elsevier","2021-02-04"
"21075","Archives of Rehabilitation Research and Clinical Translation","https://www.journals.elsevier.com/archives-of-rehabilitation-research-and-clinical-translation","Elsevier","2021-02-04"
"21076","Archivos de Bronconeumolog<ed>a","https://www.journals.elsevier.com/archivos-de-bronconeumologia","Elsevier","2021-02-04"
"21077","Archivos de la Sociedad Espa<f1>ola de Oftalmolog<ed>a","https://www.journals.elsevier.com/archivos-de-la-sociedad-espanola-de-oftalmologia","Elsevier","2021-02-04"
"21078","Archivos de la Sociedad Espa<f1>ola de Oftalmolog<ed>a (English Edition)","https://www.journals.elsevier.com/archivos-de-la-sociedad-espanola-de-oftalmologia-english-edition","Elsevier","2021-02-04"
"21079","Arthroplasty Today","https://www.journals.elsevier.com/arthroplasty-today","Elsevier","2021-02-04"
"21080","Arthropod Structure & Development","https://www.journals.elsevier.com/arthropod-structure-and-development","Elsevier","2021-02-04"
"21081","Arthroscopy","https://www.journals.elsevier.com/arthroscopy","Elsevier","2021-02-04"
"21082","Arthroscopy Techniques","https://www.journals.elsevier.com/arthroscopy-techniques","Elsevier","2021-02-04"
"21083","Arthroscopy, Sports Medicine, and Rehabilitation","https://www.journals.elsevier.com/arthroscopy-sports-medicine-and-rehabilitation","Elsevier","2021-02-04"
"21084","Artificial Intelligence","https://www.journals.elsevier.com/artificial-intelligence","Elsevier","2021-02-04"
"21085","Artificial Intelligence in Medicine","https://www.journals.elsevier.com/artificial-intelligence-in-medicine","Elsevier","2021-02-04"
"21086","Asia Pacific Management Review","https://www.journals.elsevier.com/asia-pacific-management-review","Elsevier","2021-02-04"
"21087","Asia-Pacific Journal of Sports Medicine, Arthroscopy, Rehabilitation and Technology","https://www.journals.elsevier.com/asia-pacific-journal-of-sports-medicine-arthroscopy-rehabilitation-and-technology","Elsevier","2021-02-04"
"21088","Asian Journal of Pharmaceutical Sciences","https://www.journals.elsevier.com/asian-journal-of-pharmaceutical-sciences","Elsevier","2021-02-04"
"21089","Asian Journal of Psychiatry","https://www.journals.elsevier.com/asian-journal-of-psychiatry","Elsevier","2021-02-04"
"21090","Asian Journal of Surgery","https://www.journals.elsevier.com/asian-journal-of-surgery","Elsevier","2021-02-04"
"21091","Asian Journal of Urology","https://www.journals.elsevier.com/asian-journal-of-urology","Elsevier","2021-02-04"
"21092","Asian Nursing Research","https://www.journals.elsevier.com/asian-nursing-research","Elsevier","2021-02-04"
"21093","Asian Transport Studies","https://www.journals.elsevier.com/asian-transport-studies","Elsevier","2021-02-04"
"21094","Assessing Writing","https://www.journals.elsevier.com/assessing-writing","Elsevier","2021-02-04"
"21095","Astronomy and Computing","https://www.journals.elsevier.com/astronomy-and-computing","Elsevier","2021-02-04"
"21096","Astroparticle Physics","https://www.journals.elsevier.com/astroparticle-physics","Elsevier","2021-02-04"
"21097","Atenci<f3>n Primaria","https://www.journals.elsevier.com/atencion-primaria","Elsevier","2021-02-04"
"21098","Atenci<f3>n Primaria Pr<e1>ctica","https://www.journals.elsevier.com/atencion-primaria-practica","Elsevier","2021-02-04"
"21099","Atherosclerosis","https://www.journals.elsevier.com/atherosclerosis","Elsevier","2021-02-04"
"21100","Atlas of the Oral and Maxillofacial Surgery Clinics of North America","https://www.journals.elsevier.com/atlas-of-the-oral-and-maxillofacial-surgery-clinics-of-north-america","Elsevier","2021-02-04"
"21101","Atmospheric Environment","https://www.journals.elsevier.com/atmospheric-environment","Elsevier","2021-02-04"
"21102","Atmospheric Environment: X","https://www.journals.elsevier.com/atmospheric-environment-x","Elsevier","2021-02-04"
"21103","Atmospheric Pollution Research","https://www.journals.elsevier.com/atmospheric-pollution-research","Elsevier","2021-02-04"
"21104","Atmospheric Research","https://www.journals.elsevier.com/atmospheric-research","Elsevier","2021-02-04"
"21105","Atomic Data and Nuclear Data Tables","https://www.journals.elsevier.com/atomic-data-and-nuclear-data-tables","Elsevier","2021-02-04"
"21106","Auris Nasus Larynx","https://www.journals.elsevier.com/auris-nasus-larynx","Elsevier","2021-02-04"
"21107","Australian Critical Care","https://www.journals.elsevier.com/australian-critical-care","Elsevier","2021-02-04"
"21108","Autoimmunity Reviews","https://www.journals.elsevier.com/autoimmunity-reviews","Elsevier","2021-02-04"
"21109","Automatica","https://www.journals.elsevier.com/automatica","Elsevier","2021-02-04"
"21110","Automation in Construction","https://www.journals.elsevier.com/automation-in-construction","Elsevier","2021-02-04"
"21111","Autonomic Neuroscience: Basic and Clinical","https://www.journals.elsevier.com/autonomic-neuroscience-basic-and-clinical","Elsevier","2021-02-04"
"21112","BBA Advances","https://www.journals.elsevier.com/bba-advances","Elsevier","2021-02-04"
"21113","BJA Education","https://www.journals.elsevier.com/bja-education","Elsevier","2021-02-04"
"21114","Basic and Applied Ecology","https://www.journals.elsevier.com/basic-and-applied-ecology","Elsevier","2021-02-04"
"21115","Behavior Therapy","https://www.journals.elsevier.com/behavior-therapy","Elsevier","2021-02-04"
"21116","Behaviour Research and Therapy","https://www.journals.elsevier.com/behaviour-research-and-therapy","Elsevier","2021-02-04"
"21117","Behavioural Brain Research","https://www.journals.elsevier.com/behavioural-brain-research","Elsevier","2021-02-04"
"21118","Behavioural Processes","https://www.journals.elsevier.com/behavioural-processes","Elsevier","2021-02-04"
"21119","Best Practice & Research Clinical Anaesthesiology","https://www.journals.elsevier.com/best-practice-and-research-clinical-anaesthesiology","Elsevier","2021-02-04"
"21120","Best Practice & Research Clinical Endocrinology & Metabolism","https://www.journals.elsevier.com/best-practice-and-research-clinical-endocrinology-and-metabolism","Elsevier","2021-02-04"
"21121","Best Practice & Research Clinical Gastroenterology","https://www.journals.elsevier.com/best-practice-and-research-clinical-gastroenterology","Elsevier","2021-02-04"
"21122","Best Practice & Research Clinical Haematology","https://www.journals.elsevier.com/best-practice-and-research-clinical-haematology","Elsevier","2021-02-04"
"21123","Best Practice & Research Clinical Obstetrics & Gynaecology","https://www.journals.elsevier.com/best-practice-and-research-clinical-obstetrics-and-gynaecology","Elsevier","2021-02-04"
"21124","Best Practice & Research Clinical Rheumatology","https://www.journals.elsevier.com/best-practice-and-research-clinical-rheumatology","Elsevier","2021-02-04"
"21125","Big Data Research","https://www.journals.elsevier.com/big-data-research","Elsevier","2021-02-04"
"21126","BioSystems","https://www.journals.elsevier.com/biosystems","Elsevier","2021-02-04"
"21127","Bioactive Carbohydrates and Dietary Fibre","https://www.journals.elsevier.com/bioactive-carbohydrates-and-dietary-fibre","Elsevier","2021-02-04"
"21128","Biocatalysis and Agricultural Biotechnology","https://www.journals.elsevier.com/biocatalysis-and-agricultural-biotechnology","Elsevier","2021-02-04"
"21129","Biochemical Engineering Journal","https://www.journals.elsevier.com/biochemical-engineering-journal","Elsevier","2021-02-04"
"21130","Biochemical Pharmacology","https://www.journals.elsevier.com/biochemical-pharmacology","Elsevier","2021-02-04"
"21131","Biochemical Systematics and Ecology","https://www.journals.elsevier.com/biochemical-systematics-and-ecology","Elsevier","2021-02-04"
"21132","Biochemical and Biophysical Research Communications","https://www.journals.elsevier.com/biochemical-and-biophysical-research-communications","Elsevier","2021-02-04"
"21133","Biochemistry and Biophysics Reports","https://www.journals.elsevier.com/biochemistry-and-biophysics-reports","Elsevier","2021-02-04"
"21134","Biochimica et Biophysica Acta: Bioenergetics","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-bioenergetics","Elsevier","2021-02-04"
"21135","Biochimica et Biophysica Acta: Biomembranes","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-biomembranes","Elsevier","2021-02-04"
"21136","Biochimica et Biophysica Acta: Gene Regulatory Mechanisms","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-gene-regulatory-mechanisms","Elsevier","2021-02-04"
"21137","Biochimica et Biophysica Acta: General Subjects","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-general-subjects","Elsevier","2021-02-04"
"21138","Biochimica et Biophysica Acta: Molecular Basis of Disease","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-molecular-basis-of-disease","Elsevier","2021-02-04"
"21139","Biochimica et Biophysica Acta: Molecular Cell Research","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-molecular-cell-research","Elsevier","2021-02-04"
"21140","Biochimica et Biophysica Acta: Molecular and Cell Biology of Lipids","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-molecular-and-cell-biology-of-lipids","Elsevier","2021-02-04"
"21141","Biochimica et Biophysica Acta: Proteins and Proteomics","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-proteins-and-proteomics","Elsevier","2021-02-04"
"21142","Biochimica et Biophysica Acta: Reviews on Cancer","https://www.journals.elsevier.com/biochimica-et-biophysica-acta-reviews-on-cancer","Elsevier","2021-02-04"
"21143","Biochimie","https://www.journals.elsevier.com/biochimie","Elsevier","2021-02-04"
"21144","Biocybernetics and Biomedical Engineering","https://www.journals.elsevier.com/biocybernetics-and-biomedical-engineering","Elsevier","2021-02-04"
"21145","Bioelectrochemistry","https://www.journals.elsevier.com/bioelectrochemistry","Elsevier","2021-02-04"
"21146","Biofilm","https://www.journals.elsevier.com/biofilm","Elsevier","2021-02-04"
"21147","Biological Conservation","https://www.journals.elsevier.com/biological-conservation","Elsevier","2021-02-04"
"21148","Biological Control","https://www.journals.elsevier.com/biological-control","Elsevier","2021-02-04"
"21149","Biological Psychiatry","https://www.journals.elsevier.com/biological-psychiatry","Elsevier","2021-02-04"
"21150","Biological Psychiatry Global Open Science","https://www.journals.elsevier.com/biological-psychiatry-global-open-science","Elsevier","2021-02-04"
"21151","Biological Psychiatry: Cognitive Neuroscience and Neuroimaging","https://www.journals.elsevier.com/biological-psychiatry-cognitive-neuroscience-and-neuroimaging","Elsevier","2021-02-04"
"21152","Biological Psychology","https://www.journals.elsevier.com/biological-psychology","Elsevier","2021-02-04"
"21153","Biologicals","https://www.journals.elsevier.com/biologicals","Elsevier","2021-02-04"
"21154","Biomass & Bioenergy","https://www.journals.elsevier.com/biomass-and-bioenergy","Elsevier","2021-02-04"
"21155","Biomaterials","https://www.journals.elsevier.com/biomaterials","Elsevier","2021-02-04"
"21156","Biomaterials and Biosystems","https://www.journals.elsevier.com/biomaterials-and-biosystems","Elsevier","2021-02-04"
"21157","Biomedical Journal","https://www.journals.elsevier.com/biomedical-journal","Elsevier","2021-02-04"
"21158","Biomedical Signal Processing and Control","https://www.journals.elsevier.com/biomedical-signal-processing-and-control","Elsevier","2021-02-04"
"21159","Biomedical and Environmental Sciences","https://www.journals.elsevier.com/biomedical-and-environmental-sciences","Elsevier","2021-02-04"
"21160","Biomedicine & Pharmacotherapy","https://www.journals.elsevier.com/biomedicine-and-pharmacotherapy","Elsevier","2021-02-04"
"21161","Bioorganic & Medicinal Chemistry","https://www.journals.elsevier.com/bioorganic-and-medicinal-chemistry","Elsevier","2021-02-04"
"21162","Bioorganic & Medicinal Chemistry Letters","https://www.journals.elsevier.com/bioorganic-and-medicinal-chemistry-letters","Elsevier","2021-02-04"
"21163","Bioorganic Chemistry","https://www.journals.elsevier.com/bioorganic-chemistry","Elsevier","2021-02-04"
"21164","Biophysical Chemistry","https://www.journals.elsevier.com/biophysical-chemistry","Elsevier","2021-02-04"
"21165","Biophysical Journal","https://www.journals.elsevier.com/biophysical-journal","Elsevier","2021-02-04"
"21166","Bioprinting","https://www.journals.elsevier.com/bioprinting","Elsevier","2021-02-04"
"21167","Bioresource Technology","https://www.journals.elsevier.com/bioresource-technology","Elsevier","2021-02-04"
"21168","Bioresource Technology Reports","https://www.journals.elsevier.com/bioresource-technology-reports","Elsevier","2021-02-04"
"21169","Biosafety and Health","https://www.journals.elsevier.com/biosafety-and-health","Elsevier","2021-02-04"
"21170","Biosensors and Bioelectronics","https://www.journals.elsevier.com/biosensors-and-bioelectronics","Elsevier","2021-02-04"
"21171","Biosensors and Bioelectronics: X","https://www.journals.elsevier.com/biosensors-and-bioelectronics-x","Elsevier","2021-02-04"
"21172","Biosystems Engineering","https://www.journals.elsevier.com/biosystems-engineering","Elsevier","2021-02-04"
"21173","Biotechnology Advances","https://www.journals.elsevier.com/biotechnology-advances","Elsevier","2021-02-04"
"21174","Biotechnology Reports","https://www.journals.elsevier.com/biotechnology-reports","Elsevier","2021-02-04"
"21175","Biotribology","https://www.journals.elsevier.com/biotribology","Elsevier","2021-02-04"
"21176","Blood","https://www.journals.elsevier.com/blood","Elsevier","2021-02-04"
"21177","Blood Cells, Molecules and Diseases","https://www.journals.elsevier.com/blood-cells-molecules-and-diseases","Elsevier","2021-02-04"
"21178","Blood Reviews","https://www.journals.elsevier.com/blood-reviews","Elsevier","2021-02-04"
"21179","Body Image","https://www.journals.elsevier.com/body-image","Elsevier","2021-02-04"
"21180","Bolet<ed>n de la Sociedad Espa<f1>ola de Cer<e1>mica y Vidrio","https://www.journals.elsevier.com/boletin-de-la-sociedad-espanola-de-ceramica-y-vidrio","Elsevier","2021-02-04"
"21181","Bone","https://www.journals.elsevier.com/bone","Elsevier","2021-02-04"
"21182","Bone Reports","https://www.journals.elsevier.com/bone-reports","Elsevier","2021-02-04"
"21183","Borsa Istanbul Review","https://www.journals.elsevier.com/borsa-istanbul-review","Elsevier","2021-02-04"
"21184","Brachytherapy","https://www.journals.elsevier.com/brachytherapy","Elsevier","2021-02-04"
"21185","Brain & Development","https://www.journals.elsevier.com/brain-and-development","Elsevier","2021-02-04"
"21186","Brain Disorders","https://www.journals.elsevier.com/brain-disorders","Elsevier","2021-02-04"
"21187","Brain Multiphysics","https://www.journals.elsevier.com/brain-multiphysics","Elsevier","2021-02-04"
"21188","Brain Research","https://www.journals.elsevier.com/brain-research","Elsevier","2021-02-04"
"21189","Brain Research Bulletin","https://www.journals.elsevier.com/brain-research-bulletin","Elsevier","2021-02-04"
"21190","Brain Stimulation","https://www.journals.elsevier.com/brain-stimulation","Elsevier","2021-02-04"
"21191","Brain and Cognition","https://www.journals.elsevier.com/brain-and-cognition","Elsevier","2021-02-04"
"21192","Brain and Language","https://www.journals.elsevier.com/brain-and-language","Elsevier","2021-02-04"
"21193","Brain, Behavior, & Immunity - Health","https://www.journals.elsevier.com/brain-behavior-and-immunity-health","Elsevier","2021-02-04"
