"","publisher","journal","role","editor","affiliation","url","date"
"857","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Xiao-Xin Yan","Professor,
Department of Anatomy &amp; Neurobiology,
Central South University Xiangya School of Medicine,
China ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"858","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Ramon Cacabelos","Professor and Chairman, Chair of Genomic Medicine, Camilo Jose Cela University, Madrid ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"859","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Shulan Hsieh","Chair, Department of Psychology, National Cheng Kung University, Taiwan ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"860","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Dr. Eveline Geiser","Master Assistant (lecturer),
University Hospital of Geneva,
Switzerland ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"861","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Santa Misra","Associate Professor and Head, Department of Psychology, Sri Sathya Sai College for Women, India ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"862","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Yury Evgeny Razvodovsky","Professor, International Academy of Sobriety ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"863","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Dr. Shahid Iqbal","Assistant Professor, Department of Psychology, Federal Urdu University for Arts, Science &amp; Technology,Pakistan ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"864","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Massimo Tusconi","Psychiatrist, Medical Doctor, Department of Public Health, Psychiatric Clinic, University of Cagliari, Italy ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"865","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Gurpreet Singh Guliani","Attending at MM Medical College and Hospital, Solan, India ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"866","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Jamshid Ahmadi","Professor of Psychiatry, Department of Psychiatry, Hafez Hospital, Shiraz University of Medical Sciences, Iran ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"867","Allied Academies","Journal of Aging and Geriatric Psychiatry","Editor","Celestino Rodriguez Perez","Assistant Professor, Faculty of Psychology, University of Oviedo, Spain ","https://www.alliedacademies.org/aging-and-geriatric-psychiatry/editors.php",2021-05-19
"868","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Li-Pin Kao","Researcher, Center for Cancer Research, Purdue University, USA ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"869","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Niraj K. Nirala","Research specialist, Laboratory of Prof. Tony Ip, University of Massachusetts Medical School, Worcester, USA ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"870","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Ernesto Caballero-Garrido","Researcher, Neurosurgery Department, University of New Mexico, USA ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"871","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Ahmed El Hashash","Associate Professor &amp; Principal Investigator, Department of Biomedicine, Stem Cell and Regenerative Medicine,The University of Edinburgh, Scoland, UK ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"872","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Alfio Ferlito","Professor and Chairman, ENT Clinic, Faculty of Medicine, Udine University, Italy ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"873","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Nino Muradashvili","Assistant Professor, Department of Physiology, University of Louisville, USA ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"874","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Denis Rousseau","Associate Professor, Molecular Biology and Virology, France ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"875","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Shivani Agarwal","Research Associate, Department of Dermatology, Feinberg School of Medicine, Northwestern University, Chicago, US ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"876","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Raed Al-Delayme","Eastman Dental Institutes for Oral Health, University of Rochester, New York, USA ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"877","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Arkadiusz Matwijczuk","Assistant professor, Department of Physics, University of Life Sciences, Poland ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"878","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Bormusov Elvira","Senior Scientist, Unit of Anatomy and Cell Biology, The Ruth and Bruce Rappaport Faculty of Medicine, Israel ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"879","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Jorge Paredes Vieyra","Faculty of Dentistry, University of Baja California, Mexico ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"880","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Tai An Chiang","Director, College of Human Science and Technology, Professor of Department of Medical Laboratory Science and Biotechnology, Chung Hwa University of Medical Technology (CUMT),Taiwan ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"881","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Mostafa Norizadeh Tazehkand","Department of pharmaceutical Biotechnology, Faculty of Pharmacy, Bulent Ecevit University, Zonguldak, Turkey ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"882","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Hao Wu","Principal Investigator, The Second Hospital of Jilin University, China ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"883","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Viroj Wiwanitkit","Professor, Chulalongkorn University, Bangkok,Thailand ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"884","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Leonardo Roever","Principal Investigator, Uberlandia Heart Study, Department of Clinical Research, Federal University of Uberlandia, Brazil ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"885","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Hazem Mohammed Ebraheem Shaheen","Professor, Department of Pharmacology, Damanhour University, Egypt ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"886","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Warkaa Mahmood Ali Al-Wattar","Lecturer, Oral Pathology Department, College of Dentistry, Al-Mustansiriya University, Iraq ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"887","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Nermin Mohammed Ahmed Yussif","Lecturer, Periodontology Department, Faculty of Oral and Dental Medicine, October University of Modern sciences and Arts University (MSA), Egypt ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"888","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Nour S Erekat","Associate professor, Department of Anatomy, Jordan University of Science and Technology, Jordan ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"889","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Goran Radenkovic","Associate Professor, Department of Histology and Embryology,University of Nis, Serbia ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"890","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Vesna Milovan Jacevic","Associate Professor, Department of Experimental Toxicology &amp; Pharmacology, University of Defence, Serbia ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"891","Allied Academies","Journal of Cell Biology and Metabolism","Executive Editor","Bikash Desar","Lecturer, Department of Oral and Maxillofacial Surgery, Kantipur Dental College Teaching Hospital and Research Centre, Kathmandu University, Nepal ","https://www.alliedacademies.org/journal-cell-biology-metabolism/editors.php",2021-05-19
"892","Allied Academies","Journal of Cell Science and Mutation","Advisory Editors","Shirin Shahnaseri","Assistant Professor of Oral &amp; Maxillofacial Surgery and Vice Chancellor of Research of the Department, Isfahan University of Medical Sciences, Isfahan, Iran. ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"893","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Prakash Gangashetty","Lead Scientist- Plant Breeding, West and Central Africa, ICRISAT, Niamey, Niger. ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"894","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Achinto Saha","Research Assistant Professor, Division of Pharmacology and Toxicology, College of Pharmacy, Dell Pediatric Research Institute, University of Texas at Austin, Austin, Texas. ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"895","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Shah Md. Asraful Islam","Assistant Professor, Department of Plant Pathology, Patuakhali Science and Technology University, Dumki. ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"896","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Abdelmonem Awad Hegazy","Professor and Former Chairman of Anatomy and Embryology Department, Faculty of Medicine, Zagazig University, Egypt ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"897","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Maria Anastasiadou","Research Associate, Technological Educational Institute, Western Macedonia, Department of Animal Production, Kozani, Greece ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"898","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Vincent Salvatore Gallicchio","Professor, Biological Sciences, Microbiology &amp; Public Health Sciences, Clemson University, South Carolina, USA. ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"899","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Jane Ru Choi","Postdoctoral Research Fellow, The University of British Columbia, Canada ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"900","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Ertan Sait Kurtar","Associate Professor, Agriculture Faculty of Horticulture Department, Selcuk University, Turkey. ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"901","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Alireza Heidari","President of American International Standards Institute (AISI), Irvine, California, USA and Director of the BioSpectroscopy Core Research Laboratory at California South University (CSU), Irvine, California, USA. ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"902","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Xudong Zhao","Investigator,Lab of Tumor Stem Cell, Director,Kunming Primate Research Center,Kunming Institute of Zoology, China ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"903","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Jorge Teixeira","Assistant Professor, Biology Department, Faculty of Sciences; University of Porto BioISI - Bio systems &amp; Integrative Sciences Institute Plant Functional Genomics Group (UP), Portugal ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"904","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Sunil Kumar Snehi","Assistant Professor, Department of Microbiology, Barkatullah University,INDIA ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"905","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Ajay Kumar Mishra","Research Scientist,Institute of Plant Molecular Biology, Biology Centre of the Academy of Sciences, Czech Republic ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"906","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr M B Khetmalas","Professor of Biotechnology, Rajiv Gandhi Institute of I. T. and Biotechnology,
Bharati Vidyapeeth Deemed University, India ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"907","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Hemant Sood","Assistant Professor ,Department of Biotechnology &amp; Bioinformatics,Jaypee University of Information Technology, India ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"908","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Jaykumar J Chavan","Dr. Jaykumar J Chavan, Assistant Professor, Department of Botany &amp; Biotechnology, Yashavantrao Chavan Institute of Science, India ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"909","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. A.Mujib","Professor,Department of Botany,Hamdard University, India ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"910","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Jichen Xu","Distinguished Professor, Beijing Forestry University, China ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"911","Allied Academies","Journal of Cell Science and Mutation","Editor","Dr. Hossein Bannazadeh Baghi","Assistant Professor, Department of Microbiology, Faculty of Medicine, Tabriz University of Medical Sciences, Iran ","https://www.alliedacademies.org/advances-in-cell-science-and-tissue-culture/editors.php",2021-05-19
"912","Allied Academies","Journal of Genetics and Molecular Biology","Editor","Dr. Rajappa J.J","Scientist, Agroforestry System, Division of Natural Resource Management
ICAR- Research Complex for NEH Region, Umian, (Barapani), Meghalaya, India. ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"913","Allied Academies","Journal of Genetics and Molecular Biology","Genetics & Molecular Biology","Dr. Mohamed Mediouni","Departement of Orthopaedic
Université de Sherbrooke
Canada ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"914","Allied Academies","Journal of Genetics and Molecular Biology","Genetics & Molecular Biology","Dr. Riddhi Shah","AHA SFRN Postdoctoral Research Fellow,Columbia University Medical Center, New York, USA ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"915","Allied Academies","Journal of Genetics and Molecular Biology","Genetics & Molecular Biology","Ahmed Tabbabi","Teacher-researcher,Institute Pasteur of Tunis / health school of Tunis,Tunisia ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"916","Allied Academies","Journal of Genetics and Molecular Biology","Genetics & Molecular Biology","Dr. Yusuf Tutar","Department of Basic Sciences ,Biochemistry Division ,Cumhuriyet University ,Turkey ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"917","Allied Academies","Journal of Genetics and Molecular Biology","Genetics & Molecular Biology","Dr. Hanène Jilani","Faculty,Laboratory of Microbial Ecology and Technology, National Institute of Applied Sciences and Technology, Tunisia ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"918","Allied Academies","Journal of Genetics and Molecular Biology","Genetics","Dr. Wen Deng","Professor,College of animal science and technology, Henan University of Science and Technology, China ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"919","Allied Academies","Journal of Genetics and Molecular Biology","Genetics","Dr. Bhakti Dwivedi","Associate Bioinformatics Scientist,Bioinformatics and Biostatistics Shared Resource
Winship Cancer Institute of Emory University
Atlanta, USA ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"920","Allied Academies","Journal of Genetics and Molecular Biology","Genetics","Dr. Maria del Rocio Gomez","Department of Toxicology, Center for Research and Advanced Studies of the National Polytechnic Institute, México ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"921","Allied Academies","Journal of Genetics and Molecular Biology","Genetics","Dr. Rebai Maha","Center of Biotechnology of Sfax, Tunisia ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"922","Allied Academies","Journal of Genetics and Molecular Biology","Human Molecular Genetics","Dr. Wen Zhang","Research fellow,
Psychiatric Genomics,
Department of Psychiatry, Icahn School of Medicine at Mount Sinai,
New York, USA ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"923","Allied Academies","Journal of Genetics and Molecular Biology","Molecular Genetics","Dr. Sabaz Ali Khan","Assistant Professor, Department of Environmental Sciences, COMSATS Institute of Information Technology, Abbottabad, Pakistan ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"924","Allied Academies","Journal of Genetics and Molecular Biology","Molecular Biology","Dr. Shivani Agarwal","Research Associate, Northwestern University, Department of Dermatology, Feinberg School of Medicine, Chicago, USA ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"925","Allied Academies","Journal of Genetics and Molecular Biology","Molecular Biology","Dr. Hiromitsu Tanaka","Department of Molecular Biology, Faculty of Pharmaceutical Sciences, Nagasaki International University, Sasebo, Nagasaki 859-3298, Japan ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"926","Allied Academies","Journal of Genetics and Molecular Biology","Molecular Biology","Dr. Parameet Kumar","Staff Scientist,
Collaborative Health Initiative Research Program (CHIRP),
Uniformed Services University of Health Sciences,
Bethesda, MD 20814 USA ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"927","Allied Academies","Journal of Genetics and Molecular Biology","Molecular Biology","Dr. Birju Mehta","Cell Processing Technologist,Baylor College of Medicine, Houston, Texas, USA ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"928","Allied Academies","Journal of Genetics and Molecular Biology","Molecular Biology","Dr.Nashaat Ghalib Mustafa","Head of Molecular Biology and Cell Culture Lab,College of Veterinary Medicine, University of Mosul, Mosul, Iraq ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"929","Allied Academies","Journal of Genetics and Molecular Biology","Animal Breeding and Genetics","Dr. Abdulmojeed Yakubu","Faculty of Agriculture, Nasarawa State University, Nigeria ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"930","Allied Academies","Journal of Genetics and Molecular Biology","Botany","Dr. Hassan Mansour","Department of Botany, Faculty of Science, Suez Canal, University, Ismailia, Egypt ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"931","Allied Academies","Journal of Genetics and Molecular Biology","Botany","Dr. Deepu Pandita","Lecturer in Botany,
Government Department of School Education Jammu, Jammu &amp; Kashmir ,India ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"932","Allied Academies","Journal of Genetics and Molecular Biology","Animal Biotechnology","Dr. Hasan MEYDAN","Faculty of Agriculture, Animal Biotechnology, Akdeniz University, Turkey ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"933","Allied Academies","Journal of Genetics and Molecular Biology","Food Biotechnology","Dr. Ruann Janser Soares de Castro","Professor of Food Biochemistry and Biotechnology
School of Food Engineering, University of Campinas,Campinas-SP, Brazil ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"934","Allied Academies","Journal of Genetics and Molecular Biology","Veterinary Gynecology and Andrology","Dr. Osama Ibrahim Azawi","Professor of Artificial Insemination, Veterinary Gynecology and Andrology in the Dept. of Surgery and Theriogenology, Coll. Vet. Med., Univ. of Mosul, Iraq. ","https://www.alliedacademies.org/journal-genetics-molecular-biology/editors.php",2021-05-19
"935","Allied Academies","Journal of Histology and Cell Biology","Editor","Mohd Nazri bin Ismail","Senior lecturer, Analytical Biochemistry Research Centre, Universiti Sains Malaysia, Malaysia ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"936","Allied Academies","Journal of Histology and Cell Biology","Editor","Zhihao Wu","Research Scientist, Department of Pathology, Stanford School of Medicine, USA ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"937","Allied Academies","Journal of Histology and Cell Biology","Editor","Jianhua Luo","Professor and Director, Department of pathology, University of Pittsburgh, USA ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"938","Allied Academies","Journal of Histology and Cell Biology","Editor","Dipanjan Basu","Research Instructor, Department of pathology, University of Pittsburgh, USA ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"939","Allied Academies","Journal of Histology and Cell Biology","Editor","Shikun He","Associate professor, Department of Ophthalmology, Keck School of Medicine at University of Southern California, USA ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"940","Allied Academies","Journal of Histology and Cell Biology","Editor","Gurmukh Singh","Vice Chair in Clinical Affairs-Pathology, Augusta University, Augusta, USA ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"941","Allied Academies","Journal of Histology and Cell Biology","Editor","Syed A Aziz","Research Scientist, Department of Pathology and Lab Medicine, University of Ottawa, Canada ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"942","Allied Academies","Journal of Histology and Cell Biology","Editor","Jawahar Kalra","Professor, Department of Pathology, University of Saskatchewan, Canada ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"943","Allied Academies","Journal of Histology and Cell Biology","Editor","Jie Fu","Scientist, Agricultural Microbiology Institute, QILU University of Technology, China ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"944","Allied Academies","Journal of Histology and Cell Biology","Editor","Ling Xu","Director and Associate Professor, Department of Ophthalmology, He University, China ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"945","Allied Academies","Journal of Histology and Cell Biology","Editor","Bulang Gao","Pofessor and Chairman, Department of Rediology &amp; Neurosurgery, Hebei Medical University, China ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"946","Allied Academies","Journal of Histology and Cell Biology","Editor","Fagang Jiang","Professor and Chief of the Deparment of Ophthalmology, Huazhong University of Science and Technology, China ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"947","Allied Academies","Journal of Histology and Cell Biology","Editor","Gang Lu","Professor and Director, Department of Pathogenic Biology, Hainan Medical University, P. R. China ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"948","Allied Academies","Journal of Histology and Cell Biology","Editor","Stella Blandamura","Professor, Department of Urologic and Pancreatic pathology, Univeristy of Padova, Italy ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"949","Allied Academies","Journal of Histology and Cell Biology","Editor","Gang Du","Associate Professor, Department of Clinical Pathology, National University of Singapore, Singapore ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"950","Allied Academies","Journal of Histology and Cell Biology","Editor","Othman Alfleesy","Associated Professor, Department of Forensic Pathology, Aden University, South Yemen ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"951","Allied Academies","Journal of Histology and Cell Biology","Editor","Ibiam Onyekachi Francis Akanu","Professor, Department of Plant Patholgy, Federal Univesrity, Nigeria ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"952","Allied Academies","Journal of Histology and Cell Biology","Editor","Shimaa Elgaml","Associate Professor, Department of Clinical pathology, Zagazig University of Veterinary Medicine, Egypt ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"953","Allied Academies","Journal of Histology and Cell Biology","Editor","John K.S.S. Philip","Hematopathology fellowship University of Chicago, Chicago, IL ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"954","Allied Academies","Journal of Histology and Cell Biology","Editor-in-Chief","Hyunsoo Kim","Senior Researcher, Institute of Medical and Biological Engineering in Medical Research Center, Seoul National University, Republic of Korea ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"955","Allied Academies","Journal of Histology and Cell Biology","Editor-in-Chief","Jason Xiaojun Cheng","Assistant Professor, Department of Pathology Hematopathology Section, The University of Chicago Maryland Avenue, USA ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"956","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Ibrahim Kamal Ibrahim","Professor of Histology &amp; Cell Biology, Al-Azhar University, Faculty of Medicine Assiut - Egypt ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"957","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Alfio Ferlito","MD, DLO, DPath, FRCSEd ad hominem, FRCS (Eng, Glasg, Ir) ad eundem, FDSRCS ad eundem, FACS, FHKCORL, FRCPath, FASCP, IFCAP ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"958","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Heng Chi","Associate professor,Key Laboratory of Experimental Marine Biology, Institute of Oceanology, Chinese Academy of Sciences ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"959","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Gerhard-Wilhelm Weber","Department of Financial Mathematics, Department of Scientific Computing, Assistant to the Director ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"960","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Yung-Chih Kuo","Department of Chemical Engineering, National Chung Cheng University, 168, University Rd., Min-Hsiung, Chia-Yi 62102, Taiwan ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"961","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Ozlem Cakici","Assoc. Prof. Ege University, Science Faculty, Biology Department, Zoology Section Bornova,Turkey ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"962","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Wael A. M. Ghonimi","Lecturer of Histology and Cytology, Faculty of Veterinary Medicine, Zagazig University, Egypt ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"963","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","RATI KAILASH PRASAD TRIPATHI","Assistant Professor,Pharmaceutical Chemistry,College of Pharmacy
Teerthanker Mahaveer University,India ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"964","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Roberto Antonio Flores","Medical Doctor, Hospital Regional Dr. Ramón Carrillo, Santiago del Estero City ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"965","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","Tai An Chiang","Director, College of Human Science and Technology,Professor of Department of Medical Laboratory Science and Biotechnology,Chung Hwa University of Medical Technology,Tainan County, Taiwan ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
"966","Allied Academies","Journal of Histology and Cell Biology","Editorial Board Member","ALI ABDUL LATEEF ABDUL HASSAN AL-ALI","Biology Department-Education College-Basrah University. ","https://www.alliedacademies.org/journal-histology-cell-biology/editors.php",2021-05-19
