publisher	journal	role	editor	affiliation	url	date
Springer Nature	Nature Nanotechnology	NA	 Senior Editor: Chiara Pastore	Senior Editor: Chiara Pastore Chiara has a first degree and a PhD in chemistry, obtained from the University of Pisa and from Scuola Normale Superiore, Pisa. During her PhD she focused on the structural biology and biochemistry of iron binding proteins and spent few months at EMBL in Heidelberg and a longer research time at the National Institute for Medical Research in London. She then moved across the pond, to carry out her post-doctoral work on protein-RNA interactions at Columbia University and then back to the UK, at Imperial College London, where she worked on viral proteins. She started her editorial career in October 2015 and joined Nature Nanotechnology in June 2017. Chiara is based in London. E-mail: chiara.pastore@nature.com	https://www.nature.com/nnano/editors	2022-02-10
Springer Nature	Nature Nanotechnology	NA	 Senior Editor: Olga Bubnova	Senior Editor: Olga Bubnova Olga received her master's degree in mechanical engineering in 2005 from Samara State Aerospace University in Russia. After graduation, she spent three years working as a system engineer in the electronics and automotive industries. In 2008, she began her studies on organic thermoelectrics at Linköping University in Sweden, where she went on to obtain her PhD. Later she worked at the University of Cambridge as a postdoctoral researcher, focusing on organic singlet fission photovoltaics. Olga joined Nature Nanotechnology in October 2015 and she is based in London. E-mail: olga.bubnova@nature.com	https://www.nature.com/nnano/editors	2022-02-10
Springer Nature	Nature Nanotechnology	NA	 Senior Editor: Wenjie Sun	Senior Editor: Wenjie Sun Wenjie joined Nature Nanotechnology in January 2017, following the completion of her PhD at ETH Zurich, Switzerland. She received her master's degree on colloid and interface chemistry and bachelor's degree on applied chemistry at Shandong University, China. During her PhD at ETH, she focused on the enzyme biochemistry and biophysics within soft matter systems. Wenjie is based in Shanghai. E-mail: wenjie.sun@nature.com	https://www.nature.com/nnano/editors	2022-02-10
Springer Nature	Nature Nanotechnology	NA	 Senior Editor: Benjamin Heinrich	Senior Editor: Benjamin Heinrich Benjamin joined Nature Nanotechnology in February 2018. He obtained a first degree in chemistry from the University of Leipzig, Germany. After graduation, he joined the Institut de Physique et Chimie des Matériaux de Strasbourg, France, to study magnetic nano-objects on metallic surfaces with scanning probes. For this work, he received a PhD in condensed-matter physics in 2010. He then moved to Berlin for a PostDoc at the Freie Universität Berlin, where his research focused on many-body phenomena involving magnetic impurities and nanostructures on superconducting surfaces. He is based in Berlin. E-mail: benjamin.heinrich@nature.com	https://www.nature.com/nnano/editors	2022-02-10
Springer Nature	Nature Neuroscience	NA	Chief Editor: Shari Wiseman	Shari Wiseman joined Nature Neuroscience in 2017, and became Chief Editor in 2021. Prior to that, she received her PhD from Yale University, where she worked with Dr. Angus Nairn. She employed biochemical, proteomic, and behavioral approaches to examine signal transduction mechanisms that regulate neuronal protein synthesis. She then went on to postdoctoral research at Beth Israel-Deaconess Medical Center/Harvard Medical School investigating animal models of autism spectrum disorders, followed by additional postdoctoral training in Dr. Stephen Moss's lab at Tufts University, where she studied the regulation of GABAB receptors by excitotoxic stimuli. Her research interests include cellular and molecular neuroscience, genetics/genomics, and addiction. Shari is based in the New York office.	https://www.nature.com/neuro/editors	2022-02-10
Springer Nature	Nature Neuroscience	NA	Senior Editor: Elisa Floriddia	Elisa joined Nature Neuroscience in 2022 after working as Senior Editor at Nature Communications. She received her PhD in cellular and molecular neuroscience from the University of Tuebingen (Germany), where she studied mechanisms of neuroregeneration and repair. During her postdoc at the German Center for Neurodegenerative Disease (DZNE), first, and at the Karolinska Institute (Sweden), later, Elisa primarily investigated cellular and molecular mechanisms of neurodegeneration, neurodevelopment, and glia biology. Her research interests include cellular and molecular neuroscience, functional genomics, and neurodevelopment. Elisa’s engagement with the neuroscience community extends beyond her editorial work and, for instance, she volunteers in the SfN Neuroscience Scholar Program selection committee. Elisa is based in the London office.	https://www.nature.com/neuro/editors	2022-02-10
Springer Nature	Nature Neuroscience	NA	Senior Editor: Luis A. Mejia	Prior to joining Nature Neuroscience in 2018, Luis A. Mejia was a postdoctoral research fellow at Cold Spring Harbor Laboratory in the lab of Bo Li, where he investigated the function of striatum-projecting orbitofrontal neurons in decision-making behavior in mice. Luis received his Ph.D. from Harvard University, where he identified novel binding partners and functions for autism spectrum- and intellectual disability-associated proteins in pyramidal neuron development in mice. His research interests include neural circuits in behavior, systems neuroscience, and molecular mechanism and circuits in psychiatric disease. Luis is based in the New York office.	https://www.nature.com/neuro/editors	2022-02-10
Springer Nature	Nature Neuroscience	NA	Senior Editor: Sachin Ranade	Sachin received his PhD from Stony Brook University for his work on the responses of serotonin neurons in the dorsal raphe nucleus of rats engaged in an olfactory perceptual decision task. During his postdoctoral research at Cold Spring Harbor Laboratory he developed optogenetic tagging techniques to identify neural activity from distinct neuronal subtypes in mice to investigate their behavioral correlates. Prior to joining Nature Neuroscience, he was an editor at Nature Communications. His research interests include neural mechanisms of behavioral function and dysfunction at the circuit, systems, and computational level. Sachin is based in the New York office.	https://www.nature.com/neuro/editors	2022-02-10
Springer Nature	Nature Neuroscience	NA	Senior Editor: Leonie Welberg	Leonie Welberg received her PhD from Edinburgh University and did postdoctoral research in the Department of Psychiatry and Behavioral Sciences at Emory University. Her research focused on the role of stress in the etiology of depression in animal models. Prior to joining Nature Neuroscience, she was an editor at Nature Reviews Neuroscience from 2006-2014, and a locum manuscript editor at Nature in 2015-2016. Leonie's research interests include psychiatric and neurodevelopmental disorders, neural circuits and systems neuroscience. She is based in the London office.	https://www.nature.com/neuro/editors	2022-02-10
Springer Nature	Nature Neuroscience	NA	Senior Editor: Rebecca Wright - currently on maternity leave	Rebecca Wright joined Nature Neuroscience in 2016 after having previously worked as an associate editor at Nature Communications. She received her PhD from the University of Oxford, followed by a postdoctoral appointment in Anirvan Ghosh’s lab at UCSD, researching neurotransmitter receptor plasticity and trafficking. She then joined Fred Gage’s lab at the Salk Institute, where she investigated neural signalling in induced pluripotent stem cell models of neurocognitive disorders. Her research interests include cellular and molecular neuroscience, neurodegeneration, and glial biology. Rebecca is based in the London office.	https://www.nature.com/neuro/editors	2022-02-10
Springer Nature	Nature Neuroscience	NA	Senior Editor: Jean Mary Zarate	Jean Mary Zarate received her PhD from McGill University, where she studied the neural correlates of auditory-motor integration during singing under the supervision of Robert Zatorre. She then moved to a postdoctoral fellowship at New York University, where she investigated the functional roles of the dorsal auditory stream with David Poeppel. Jean joined Nature Neuroscience in 2013. Her research interests include cognitive and systems neuroscience, social neuroscience, neuroimaging and transcranial techniques, and network science. Jean is based in the New York office.	https://www.nature.com/neuro/editors	2022-02-10
Springer Nature	Nature Neuroscience	NA	Associate Editor: Karli Montague-Cardoso	Karli joined Nature Neuroscience in 2022, filling in for Rebecca Wright while she is on leave. Karli had previously been an Associate Editor at Communications Biology, where she started in October 2020. She received her PhD in Neuroscience in 2011 from University College London, where she identified potential therapeutic targets for motor neuron disease. She carried out her postdoctoral work at King’s College London, investigating the cellular and molecular mechanisms governing embryonic cranial nuclei development, and later focussing on neuroimmune interactions underlying chronic pain. Her research interests include neurodegeneration, neuroimmunology, and cellular and molecular neuroscience. Karli is based in the London office.	https://www.nature.com/neuro/editors	2022-02-10
Springer Nature	Nature Photonics	NA	Chief Editor: Oliver Graydon	Oliver joined Nature Photonics in January 2006 with 10 years of experience in the world of scientific publishing. He was previously employed at the Institute of Physics Publishing Ltd. where he held several posts, including editor of the monthly magazine Opto &amp; Laser Europe and its associated website Optics.org. Oliver has a first-class degree in physics from Imperial College London and a PhD in optical communications from the University of Southampton's Optoelectronics Research Centre. Oliver is based in London.	https://www.nature.com/nphoton/editors	2022-02-10
Springer Nature	Nature Photonics	NA	International Editor: Rachel Pei Chin Won (on leave)	Rachel joined Nature Photonics in June 2006 from Aston University's Business Partnership Unit in Birmingham, UK where she worked as a Medici Fellow commercializing photonics research. She obtained her PhD in optical fibre sensing, microwave photonics and fibre nonlinearities as a member of Aston's Photonics Research Group. Prior to that, Rachel worked for Philips Optical Storage in Singapore as an Optics Engineer. She holds a Master's degree from Nanyang Technological University, Singapore and a Bachelor's degree from the National University of Malaysia. Rachel is based in London.	https://www.nature.com/nphoton/editors	2022-02-10
Springer Nature	Nature Photonics	NA	Senior Editor: David Pile	David joined Nature Photonics in November 2008. He has 10 years of theoretical and experimental research experience in fields including linear and nonlinear bulk and guided waves, near-field- and subwavelength-optics, gratings and photonic crystals, slow light, metamaterials and development of numerical algorithms inlcuding RCWA and FDTD. David obtained a first-class honours degree in physics in 1998 and a PhD in 2003 (on extremely asymmetrical scattering in diffraction gratings) from Queensland University of Technology, Australia. Following a JSPS postdoctoral fellowship at the University of Tokushima (2004 - 2005), David was an associate researcher at the University of California Berkeley (2006-2008). David is based in San Francisco.	https://www.nature.com/nphoton/editors	2022-02-10
Springer Nature	Nature Photonics	NA	Senior Editor: Noriaki Horiuchi	Noriaki joined Nature Photonics in September 2009. He started his research at Waseda University, Tokyo. In 1992, he went to study in France after receiving a scholarship from the French Government. Collaborating with Laboratoire de Minéralogie et Cristallographie of Université Paris 6 and France Télécom, Noriaki obtained his PhD in 1999 from Université Joseph Fourier, Grenoble. Following a postdoctoral researcher's position at Toyota Technological Institute, he worked as a researcher at RIKEN from 2002 to 2009. His research interests are in the fields of nonlinear optics, crystal growth and photonic crystals. Noriaki is based in Tokyo.	https://www.nature.com/nphoton/editors	2022-02-10
Springer Nature	Nature Photonics	NA	Locum Associate Editor: Giampaolo Pitruzzello	Giampaolo joined Nature Photonics in January 2022. He obtained a degree in Physics from the University of Catania (Italy) in 2013, followed by an MSc in Condensed Matter Physics and Nanotechnology from the same institution in 2015. In 2019, he received his PhD in Physics from the University of York (UK), where he worked on photonic crystals for sensing and imaging. Following his PhD, he worked as a postdoctoral researcher in York (2019-2021), investigating photonic and electrochemical biosensors, cellular force microscopy techniques and metasurfaces for optical trapping and sensing. Giampaolo is based in London.	https://www.nature.com/nphoton/editors	2022-02-10
Springer Nature	Nature Physics	NA	 Chief Editor: Andrea Taroni	Chief Editor: Andrea Taroni Andrea joined Nature Physics in 2014, having previously worked for Nature Communications and Nature Materials. A graduate of University College London, he completed his PhD in statistical physics. Following a short stint at the École Normale Supérieure de Lyon in France, he undertook postdoctoral work at Uppsala University in Sweden, investigating the dynamics of low-dimensional magnetic systems. Andrea is based in our London office.	https://www.nature.com/nphys/editors	2022-02-10
Springer Nature	Nature Physics	NA	 Senior Editor: Nina Meinzer	Senior Editor: Nina Meinzer Nina joined Nature Physics in 2019, from Nature Communications. She obtained her PhD from the Karlsruhe Institute of Technology, where she studied plasmonic metamaterials and their interaction with semiconductor quantum heterostructures. She also carried out postdoctoral work at the University of Exeter, working on hybrid systems that combine plasmonic structures and emitters as well as studying microwave metamaterials. Nina is based in our London office.	https://www.nature.com/nphys/editors	2022-02-10
Springer Nature	Nature Physics	NA	 Senior Editor: David Abergel	Senior Editor: David Abergel Before joining Nature Physics in 2017, David carried out theoretical research on graphene and other two-dimensional crystals, and quantum topological materials. He completed a Ph.D at Lancaster University in 2007, and then did post-doctoral work at the University of Manitoba (Canada) and the University of Maryland (USA) before undertaking an Assistant Professorship at Nordita, the Nordic Institute for Theoretical Physics in Stockholm, Sweden. David is based in our London office.	https://www.nature.com/nphys/editors	2022-02-10
Springer Nature	Nature Physics	NA	 Senior Editor: Richard Brierley	Senior Editor: Richard Brierley Richard joined Nature Physics from Nature Communications in 2020. He received his PhD in condensed matter theory from the University of Cambridge, studying the theory of polariton condensates. After a year as a Junior Research Fellow in Cambridge, he moved to Yale University as a postdoctoral fellow working on superconducting quantum computing and phase transitions in strongly correlated systems. Richard is based in the London office..	https://www.nature.com/nphys/editors	2022-02-10
Springer Nature	Nature Physics	NA	 Senior Editor: Stefanie Reichert	Senior Editor: Stefanie Reichert Stefanie joined Nature Physics in 2018. She obtained her PhD from the University of Manchester, where she studied transitions between particles and their respective anti-particles at the LHCb experiment at the Large Hadron Collider at CERN. She then joined the LHCb group at the Technical University Dortmund as post-doc, where she worked on several decay channels on the quest for finding new physics. Stefanie is based in our Berlin office.	https://www.nature.com/nphys/editors	2022-02-10
Springer Nature	Nature Physics	NA	 Senior Editor: Elizaveta Dubrovina	Senior Editor: Elizaveta Dubrovina Elizaveta re-joined Nature Physics in January 2022 from Nature Communications. Prior to joining the Nature Portfolio in 2016, she specialised in the applied mathematics of fluid flows as part of her studies at the University of Cambridge. She then obtained her PhD from Imperial College London, where she worked on the fluid dynamics of lab-on-chip devices, with a focus on analytical and numerical methods. Elizaveta is based in our London office.	https://www.nature.com/nphys/editors	2022-02-10
Springer Nature	Nature Physics	NA	 Senior Consulting Editor: Bart Verberck	Senior Consulting Editor: Bart Verberck After 10 years in academia, Bart originally joined Nature Physics in 2013, where he handled topics from condensed-matter physics and plasma physics. He also launched a column called ‘Measure for Measure’ on aspects of metrology. In July 2017, Bart moved to Berlin to become Regional Executive Editor for the newly established Nature Portfolio office in Germany, which he helped develop as an editorial and publishing hub with a focus on local outreach. Since 2021, he combines that capacity with the role of Senior Consulting Editor at Nature Physics, where he covers soft-condensed-matter physics and has a consulting role for Nature Communications.	https://www.nature.com/nphys/editors	2022-02-10
Springer Nature	Nature Physics	NA	 Associate Editor: Leonardo Benini	Associate Editor: Leonardo Benini Leonardo joined Nature Physics in July 2021. He received a B.Sc. in Physics and a M.Sc. in Condensed Matter Physics from the University of Bologna, Italy, working on disordered Kitaev chains with long-range pairing. He moved to the University of Warwick in the UK for his PhD studies, conducting research on a variety of topics related to localization effects in strongly disordered many-body systems. Leonardo is based in the London office.	https://www.nature.com/nphys/editors	2022-02-10
Springer Nature	Nature Plants	NA	Chief Editor: Chris Surridge	Chris has spent the last two decades honing his skills until he was finally ready to lead the editorial team of Nature Plants. Chris gained a PhD in Biophysics from Imperial College, London in 1992 studying the dynamics of microtubule assembly. He left the bench for scientific publishing in 1993 initially as Assistant Editor on Nature Structural Biology, and then as a member of the editorial team at Nature where he has handled topics as diverse as structural biology, neuroscience and systems biology. He became the Plant Sciences editor of Nature in 1999 just in time for the publication of the Arabidopsis genome. In 2005 he joined the Public Library of Science (PLoS) as the Managing Editor of PLoS ONE, before returning to Nature as a Senior Editor in 2008. From 2009 to 2014 he was Chief Editor of Nature Protocols. Chris has also spent time as Nature's Web Editor and as the Editor of the now defunct Brief Communication section.	https://www.nature.com/nplants/editors	2022-02-10
Springer Nature	Nature Plants	NA	Senior Editor: Jun Lyu	Before joining Nature Plants in 2014, Jun received his PhD from the Kunming Institute of Zoology, Chinese Academy of Sciences, where he studied crop genomics. His research focused on understanding the genetic basis of selected agronomic traits in rice, such as upland adaptation, by means of comparative and evolutionary genomics. He was also trained in a functional genomics lab in the institute of Genetics and Developmental Biology, Chinese Academy of Sciences, between 2008 and 2009, where he studied the mechanism of temperature/photoperiod sensitive male sterility in rice using transgenic lines. His interest includes plant genetics, epigenetics and evolution. He received the Ray Wu Prize in 2013.	https://www.nature.com/nplants/editors	2022-02-10
Springer Nature	Nature Plants	NA	Senior Editor: Guillaume Tena	A long time ago, in a faraway country, Guillaume was sitting at a bench, with a scalpel in his hand. It was during a university practical training session in biology. He was looking at a frog, and the frog was looking at him. Something happened. Right there, very suddenly, he decided once and for all that he would not study animal biology. The frog escaped alive, and Guillaume escaped towards a PhD in Biochemistry and Molecular Biology at the University of Montpellier, France, working on auxin and MAP kinases in tobacco cells. As a post-doc, he spent fourteen years in Boston, USA, in Jen Sheen’s lab at Harvard / MGH, to study the involvement of MAP kinases in plant defence signalling and abiotic stress in Arabidopsis thaliana. He then realized that he just spent almost half of his life working on MAP kinases, and he decided he would never write this word again in his biography. Back in France for a year, he enrolled in a Master in Scientific Communications at the University of Strasbourg, and officialised his escape from the bench by joining the editorial team at Nature Plants in London, UK.	https://www.nature.com/nplants/editors	2022-02-10
Springer Nature	Nature Plants	NA	Senior Editor: Lei Lei	Lei joined the editorial team of Nature Plants in 2016. A 2010 graduate with dual degrees (Biological Sciences / Economics) of Peking University, Lei obtained her Ph.D. degree in Plant Biology from the Pennsylvania State University in 2015. Her doctoral and postdoctoral research in the Center for Lignocellulose Structure and Formation (a DOE Energy Frontier Research Center) mainly focused on the regulatory mechanisms of cellulose biosynthesis in plants, for example, the intimate relationship between cellulose biosynthesis machinery and microtubule cytoskeleton. She also has research experience of plant female gametophyte and embryo development in Peking-Yale Joint Center for Plant Molecular Genetics and Agrobiotechnology. Lei's interests include metabolism, cell biology, physiology, biotechnology, and ecology in plant sciences. Lei is based in the New York office.	https://www.nature.com/nplants/editors	2022-02-10
Springer Nature	Nature Plants	NA	Associate Editor: Ryan Scarrow	Ryan has spent his entire adult life involved in either journalism, publishing, or academia, culminating in this position on the editorial teams at Nature Plants and Nature Sustainability. Before joining the Nature group, Ryan received his PhD in sociology at the Ohio State University, specializing in environmental sociology and the interface of coupled human &amp; natural systems. He has published research on the human ecology of energy intensity after building the largest ever international time-series panel dataset on the subject, as well as on sustainable development and in-migration of cities in the American West. His dissertation was a study of arid cities in the American West and how federal water projects, hyperspecialized economies, and the political economy of water scarcity have intertwined with tens of millions of lives, and an entire desert ecosystem, in the balance. Ryan’s interests cover the broad range of social sciences and humanities, especially as they pertain to sustainability, socio-ecological resilience, urban systems, and the history, theory, and philosophy of social organization in the environment. Ryan is based in the London office.	https://www.nature.com/nplants/editors	2022-02-10
Springer Nature	Nature Protocols	NA	Chief Editor: Melanie Clyne, PhD ORCID 	Mel joined Nature Protocols in June 2014 and leads the journal's editorial team. Mel completed her PhD at the Genome Damage and Stability Centre, University of Sussex, where she studied cisplatin resistance in mismatch-repair-defective cells. She continued this research with a brief stint as a postdoctoral scientist before making the transition from laboratory-based research to medical publishing in 2009. She worked—first as an Editorial Assistant, and then as a Clinical Writer—for Map of Medicine, drafting peer-reviewed treatment guidelines for the NHS, and helping local healthcare communities to evaluate the impact of service redesign. Mel joined Nature Publishing Group in September 2011 as an Editor for Nature Reviews Urology, before taking up her current position at Nature Protocols. She is based in the London office.	https://www.nature.com/nprot/editors	2022-02-10
Springer Nature	Nature Protocols	NA	Managing Editor: Katharine Barnes, PhD ORCID 	Katharine joined Nature Protocols in January 2006 as Chief Editor and led the editorial team of Nature Protocols until November 2009, when she stepped down from the full-time Chief Editor role to become Managing Editor, working part-time. Before joining Nature Protocols Katharine was Editor of Trends in Pharmacological Sciences. A graduate of the University of Durham, UK, she completed her PhD in cancer pharmacology at the Institute of Cancer Research, London. Her postdoctoral research, based in the University of Pittsburgh's Department of Pharmacology, was focused on the phosphatase CDC25 and its potential as a target for anti-cancer drug development. She is based in the London office.	https://www.nature.com/nprot/editors	2022-02-10
Springer Nature	Nature Protocols	NA	Senior Editor: Bronwen Dekker, PhD ORCID 	Bronwen Dekker did a masters in Natural Product Chemistry (under Dulcie Mulholland, University of Natal) and worked in the toxicology section of a forensic science laboratory before doing a PhD under Jamal Zweit and Alastair Watson in the Radiochemical Targeting and Imaging group at the Paterson Institute for Cancer Research. After a radiochemistry post-doc in Steve Mather's laboratory at St Bartholomew's hospital, she joined Nature Protocols in February 2006. She is based in the Berlin office.	https://www.nature.com/nprot/editors	2022-02-10
Springer Nature	Nature Protocols	NA	Senior Editor: Hannah Clark, PhD ORCID 	Hannah obtained her MA in Biological Sciences from the University of Oxford (St. Hilda's College) before undertaking a Ph.D. in Equine Parasitology, investigating the molecular mechanisms of benzimidazole resistance in equine small strongyles. This was completed under the supervision of Dr. Jane Hodgkinson at the Liverpool School of Tropical Medicine, University of Liverpool. Hannah joined Nature Protocols as an Assistant Editor in July 2006. She is based in the London office.	https://www.nature.com/nprot/editors	2022-02-10
Springer Nature	Nature Protocols	NA	Senior Editor: Ivanka Kamenova, PhD ORCID 	Ivanka obtained her PhD in Molecular and Cellular Biology in 2013 from the University of Washington, Seattle where her research focused on characterizing TATA-less promoters in Saccharomyces cerevisiae under the supervision of Steve Hahn at the Fred Hutch. After that she moved to the IGBMC in Strasbourg, France to work in Laszlo Tora’s group, studying how protein domain organization guides co-translational assembly of multi-subunit complexes in mammalian cells using genomics and single molecule imaging methods. She joined Nature Protocols in April 2018 as an Associate Editor. She is based in the London office.	https://www.nature.com/nprot/editors	2022-02-10
Springer Nature	Nature Protocols	NA	Associate Editor: Colleen Loynachan, PhD ORCID 	Colleen studied Materials Science and Engineering at the Massachusetts Institute of Technology where she developed a keen interest in biomaterials and bioinspired design. She then received a Marshall Scholarship to join the lab of Prof. Molly Stevens at Imperial College London to pursue her PhD. Her research focused on the design and synthesis of functional nanomaterials to interrogate biological environments, including the development of ultrasensitive and accessible biosensing platforms for early detection of cancer and infectious diseases. Following her PhD, she joined the lab of Prof. Francesco Stellacci at EPFL in Switzerland to engineer antiviral materials and therapeutic delivery systems. Colleen joined Nature Protocols as an Associate Editor in April 2021 and is based in the London office.	https://www.nature.com/nprot/editors	2022-02-10
Springer Nature	Nature Reviews Cancer	NA	Chief Editor:	Chief Editor: Sarah Seton-Rogers, PhD ORCID  Sarah received her PhD in Cell Biology from Harvard Medical School, where she researched signalling pathways implicated in migration and invasion of breast cancer cells with Joan Brugge. She then worked for two years as a medical writer at a medical communications agency, focusing predominantly on clinical research in hypertension and atherosclerosis. She joined Nature Reviews Cancer as an Associate Editor in April 2006, became a Senior Editor on the journal in November 2009 and then Chief Editor in May 2014. Sarah is especially interested in molecular and cellular cancer biology, and cancer origins, evolution and heterogeneity.	https://www.nature.com/nrc/editors	2022-02-10
Springer Nature	Nature Reviews Cancer	NA	Senior Editor:	Senior Editor: Anna Dart, PhD ORCID  Anna received her PhD in Cell Biology from Imperial College London where she researched signalling pathways involved in phagocytosis in the laboratory of Emmanuelle Caron. She continued her research work as a postdoc in Claire Wells’ laboratory at King’s College London investigating how PAK4 kinase and the Rho GTPase RhoU contribute to breast cancer cell migration. Anna moved into science publishing to expand her knowledge of all aspects of cancer. She joined Nature Reviews Cancer as an Associate Editor in May 2016 and became a Senior Editor on the journal in December 2018. Anna is especially interested in metastasis, the tumour microenvironment, and cancer genetics and epigenetics.	https://www.nature.com/nrc/editors	2022-02-10
Springer Nature	Nature Reviews Cancer	NA	Senior Editor:	Senior Editor: Ulrike Harjes, PhD ORCID  Ulrike received her PhD in Medical Oncology from University of Oxford where she researched Notch signalling in endothelial cell metabolism and tumour angiogenesis with Adrian Harris and Barbara Fielding. She then worked as a postdoc in Peter Carmeliet’s laboratory at KU Leuven researching vascular metabolism in the context of cancer and diabetes. She joined Nature Reviews Cancer as an Associate Editor in July 2017 and became a Senior Editor on the journal in August 2019. Ulrike is especially interested in cancer metabolism, and cancer immunology and immunotherapy.	https://www.nature.com/nrc/editors	2022-02-10
Springer Nature	Nature Reviews Cardiology	NA	Chief Editor:	Chief Editor: Gregory Lim, DPhil ORCiD  Gregory Lim took a first class BA degree in physiological sciences from Exeter College at the University of Oxford, UK. He then moved to Merton College, Oxford, to read for a DPhil in cardiovascular medicine, focusing on the role of nitric oxide in modulating cardiac contractility. He was supervised by Professor Barbara Casadei and Professor Hugh Watkins, and his research was funded by a 4-year studentship from the British Heart Foundation. Gregory joined Nature Reviews Cardiology as an Associate Editor in 2011. Since then, he has been promoted to Senior Editor and, from August 2015, Chief Editor on the journal.	https://www.nature.com/nrcardio/editors	2022-02-10
Springer Nature	Nature Reviews Cardiology	NA	Senior Editor:	Senior Editor: Karina Huynh, PhD ORCiD  Karina Huynh received her PhD from the BakerIDI Heart and Diabetes Institute in Melbourne, Australia, where she studied the role of antioxidant signalling in diabetic cardiomyopathy under the guidance of Dr Rebecca Ritchie and Dr Julie McMullen. She moved to London in 2013 and joined the Nature Reviews Cardiology team in 2014 as a locum Associate Editor. In mid-2015, she moved back to Australia, and is continuing her role as a Senior Editor of Nature Reviews Cardiology.	https://www.nature.com/nrcardio/editors	2022-02-10
Springer Nature	Nature Reviews Cardiology	NA	Senior Editor:	Senior Editor: Irene Fernández Ruiz, PhD ORCiD  Irene Fernández Ruiz did her Bachelor's degree in biological sciences and a PhD in molecular biology in Madrid, Spain, on monocyte activation in patients with acute coronary syndrome. From 2012, she worked as a postdoctoral research associate in the Cardiovascular Diseases Group at the University of Central Florida, researching altered functionality of hypercholesterolaemic monocytes. She has also been a freelance writer covering science stories for an online Spanish newspaper. Irene joined Nature Reviews Cardiology in September 2015.	https://www.nature.com/nrcardio/editors	2022-02-10
Springer Nature	Nature Reviews Clinical Oncology	NA	Chief Editor:	Chief Editor: Diana Romero, BSc, PhD ORCiD  Diana obtained her PhD in Biochemistry from the Universidad Autonoma de Madrid (Spain), where she studied the role of TGF-β in cancer progression in Miguel Quintanilla's group. She joined Calvin Vary's laboratory at Maine Medical Center Research Institute (US) for her first postdoctoral project, which was related to TGF-β receptor signalling and prostate cancer. In 2010 she moved to Robert Kypta's group at Imperial College London (UK) as a postdoc. While maintaining her interest in prostate cancer, her project focused on Dickkopf-3 signalling. Diana joined the Nature Reviews Clinical Oncology team in July 2015, and became Chief Editor of the journal in September 2017.	https://www.nature.com/nrclinonc/editors	2022-02-10
Springer Nature	Nature Reviews Clinical Oncology	NA	Senior Editor:	Senior Editor: David Killock, BSc, ARCS, PhD ORCiD  David obtained a BSc in Biochemistry from the Imperial College London. His undergraduate studies included a 1-year sandwich placement working in a GlaxoSmithKline drug metabolism and pharmacokinetics laboratory focused on metabolite identification. Subsequently, David became a Research Assistant working within the Membrane/Cytoskeletal Signalling Group of the National Heart and Lung Institute Cardiovascular Sciences Department, Imperial College London, and went on to conduct a PhD focused on mechanisms of leukocyte trafficking, under the guidance of Dr Aleksandar Ivetic. After moving with Dr Ivetic to King's College London Cardiovascular Division in 2009, David conducted a short post-doctoral project before moving out of the laboratory and into medical publishing as a Locum Associate Editor at Nature Reviews Rheumatology. Since joining Nature Reviews, he has worked on other titles, including Nature Reviews Urology. He joined the Nature Reviews Clinical Oncology team in 2014, where he was promoted to Senior Editor in 2016.	https://www.nature.com/nrclinonc/editors	2022-02-10
Springer Nature	Nature Reviews Clinical Oncology	NA	Senior Editor:	Senior Editor: Peter Sidaway, BSc, PhD ORCiD  After studying pharmacology at the University of Newcastle Upon Tyne, UK, Peter commenced his doctoral studies in retinal neuroscience at the University of East Anglia, UK. After obtaining his PhD, he moved to the University of Birmingham, UK, where he became interested in autonomic neuroscience and neuropharmacology relating to the control of pelvic organ function. Peter further pursued these research interests as a Japan Society for the Promotion of Science overseas research fellow, before joining Nature Clinical Reviews as a Cross-Title Associate Editor in April 2014. He worked as an Associate Editor shared between Nature Reviews Urology and Nature Reviews Clinical Oncology. From November 2017, he is a Senior Editor for Nature Reviews Clinical Oncology.	https://www.nature.com/nrclinonc/editors	2022-02-10
Springer Nature	Nature Reviews Drug Discovery	NA	Chief Editor:	Chief Editor: Peter Kirkpatrick, PhD ORCID  Peter Kirkpatrick studied for a BA at the University of Cambridge, UK, specializing in chemistry. He stayed in Cambridge for his PhD, investigating the biosynthesis and mode of action of vancomycin-group antibiotics in the group of Dudley Williams. Following post-doctoral research in this group, he joined the launch team of Nature Reviews in 2000. He joined the launch team of Nature Reviews Drug Discovery as Associate Editor in 2001, and became Chief Editor in 2004. Peter is based in London, UK.	https://www.nature.com/nrd/editors	2022-02-10
Springer Nature	Nature Reviews Drug Discovery	NA	Senior Editor:	Senior Editor: Sarah Crunkhorn, PhD ORCID  Sarah Crunkhorn studied for her BSc at the University of Sheffield where she obtained a first in pharmacology. Following her doctoral research in molecular toxicology at the University of Surrey in collaboration with GlaxoSmithKline, where she investigated mechanisms mediating xenobiotic-induced liver growth, she moved to the Joslin Diabetes Centre, Harvard Medical School, Boston, USA, for her postdoctoral research. There she carried out studies aimed to identify novel molecular mechanisms of thiazolidinedione action in humans, and explored the mechanistic role of obesity and overnutrition in modulating muscle gene expression important in the pathophysiology of insulin resistance and type 2 diabetes. She joined Nature Reviews Drug Discovery as an Associate Editor in May 2007. Sarah is based in Boston, USA.	https://www.nature.com/nrd/editors	2022-02-10
