editor	role	affiliation	journal	issn	publisher	url	date	orcid
Kylie Walters 	Editorial Board	National Cancer Institute, USA Structural biology, NMR spectroscopy, x-ray crystallography, proteasome, ubiquitin signaling, protein quality control, myosin VI (also: protein folding/molecular chaperones, autophagy, endocytosis)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Chaitan Khosla	Editorial Board	Stanford University, USA Chemical engineering, polyketide biosynthesis, antibiotic biosynthesis, celiac disease, antivirals	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Nathalie Balaban 	Editorial Board	The Hebrew University of Jerusalem, Israel Systems biology, biophysics, nanoscience, microbiology	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Naama Barkai 	Editorial Board	Weizmann Institute of Science, Israel Design principles of biological circuits, phenotypic heterogeneity &amp; persistence, DNA replication &amp; chromatin, hybrid vigor, morphogen gradients &amp; scaling, cell size control	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Sui Huang	Editorial Board	<U+200B>Institute for Systems Biology, USA Application of dynamical systems modeling to mammalian cells, stem cell differentiation and cancer, computational biology, theory of complex dynamical systems applied to higher organisms and medicine, cell plasticity in progression and drug resistance, evolution of complex systems, pattern formation, evolutionary constraints, gene networks, single-cell transcriptomics (also: bioinformatics, cancer genomics, tumor angiogenesis, stroma, signal transduction in mammalian cells)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Robert Insall	Editorial Board	The Beatson Institute for Cancer Research, UK Quantitative cell biology, computational modeling, cell migration, chemotaxis, SCAR/WAVE complex, pseudopods	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Lisa Bero	Editorial Board	University of Colorado, USA<U+200B> Research evidence, bias in preclinical and clinical studies, research communication with social, political and ethical context, methodological analyses of nutrition research (prevention of obesity, diabetes and cardiovascular disease), improving medicines for noncommunicable diseases in low-resource settings	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Isabelle Boutron	Editorial Board	Université Paris Descartes, France Evaluation of non-pharmacological treatments, risk of bias, the problems of knowledge and transparency of research	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Chris Chambers	Editorial Board	Cardiff University, UK Registered Reports and meta-research; brain stimulation (TMS, TES) and brain imaging techniques (fMRI, MRS, MEG) to understand cognitive control, attention and awareness in the human brain; translational applications of cognitive neuroscience in the domain of obesity and behaviour change	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Ulrich Dirnagl	Editorial Board	Charité–Universitätsmedizin Berlin, Germany Neurology, pre-clinical research, stroke, brain damage, cerebral blood flow regulation, brain imaging	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Jonathan Kimmelman	Editorial Board	McGill University, Canada Bioethics of translational clinical research, investigation of risk, prediction, validity and knowledge value across the trajectory of drug development, the role and content of clinical research ethics	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Malcolm Macleod	Editorial Board	<U+200B>University of Edinburgh, UK Neurology, pre-clinical research, evidence-based translational medicine, sources of bias in experimental design	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Marcus Munafò  	Editorial Board	University of Bristol, UK Registered Reports &amp; meta-research; genome-wide association studies/genomics (also: genetic and cognitive influences on addictive behaviour and tobacco and alcohol use)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Bob Siegerink	Editorial Board	Leiden University Medical Center, Netherlands<U+200B> Meta-research, Bayesian inference, models of decision making; human-centred research methodology, including observational studies, and clinical trials (also: thrombosis/hemostasis, coagulation factor)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
