"","publisher","journal","role","editor","affiliation","url","date"
"708","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Elizabeth Midlarsky","Councelling and clinical psychology Columbia University, USA","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"709","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Jack B. Nitschke","Departments of Psychiatry and Psychology  Wisconsin University, USA","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"710","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Don C. Cooper","University of Colorado, USA","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"711","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Richa Bhatia","Medical Director, Instructor(Psychiatry)McLean Hospital, USA","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"712","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Rajesh R. Tampi","School of Medicine  Yale University, USA","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"713","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Renata Pires-Yfantouda","Department of Psychology  City University, UK","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"714","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Andrew Weyman","Department of Psychology  University Bath, UK","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"715","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Mohamad Qasim Abdullah","Department of Counseling Psychology University of Aleppo, Syria","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"716","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Alistair D. Sweet","Clinical Services Queens University, UK","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"717","SciTechnol","International Journal of Mental Health & Psychiatry","Editorial Board","Francesco Mancini","Experimental Psychology Sapienza University of Rome, UK","https://www.scitechnol.com/editorialboard-international-journal-of-mental-health-and-psychiatry.php",2021-05-19
"718","SciTechnol","","Editorial Board","Prof.Dr. ELSAYED AHMED AHMED ELNASHAR, Ph.D.","Full-Professorof Textiles &Apparel,Home Economic Dept. Faculty of Specific Education, Kaferelsheikh University, Egypt.
","https://www.scitechnol.com/editorialboard-international-journal-of-ophthalmic-pathology.php",2021-05-19
"719","SciTechnol","","Editorial Board","Anjanapura Venkataramanaiah Raghu ","Professor, Department of Chemistry, 
Jain Deemed-to-be University, INDIA
","https://www.scitechnol.com/editorialboard-international-journal-of-ophthalmic-pathology.php",2021-05-19
"720","SciTechnol","","Editorial Board","Valery A. VOINOV ","Head of Department of Apheresis therap,Pulmonology clinic
I.P.Pavlov First State Medical University
Saint-Petersburg
 
","https://www.scitechnol.com/editorialboard-international-journal-of-ophthalmic-pathology.php",2021-05-19
"721","SciTechnol","","Editorial Board","Alida Benfante ","Dr Alida Benfante is Consultant Respiratory Physician at Paolo Giaccone University Hospital of Palermo
","https://www.scitechnol.com/editorialboard-international-journal-of-ophthalmic-pathology.php",2021-05-19
"722","SciTechnol","","Editorial Board","Cristian Dragos STEFANESCU ","Deputy Commander, since 2018 Senior Lecturer – “Carol Davila” University of Medicine and Pharmacy Bucharest - ENT Department
","https://www.scitechnol.com/editorialboard-international-journal-of-ophthalmic-pathology.php",2021-05-19
"723","SciTechnol","","Editorial Board","Gualtiero Basilone","IAMC – CNR UOS di Capo Granitola (TP) Via del Mare ,1 Torretta Granitola (fraz. Campobello di Mazara, TP)
","https://www.scitechnol.com/editorialboard-international-journal-of-ophthalmic-pathology.php",2021-05-19
"724","SciTechnol","International Journal of Theranostics","Editorial Board","Robert Clegg, PhD ","Department of Clinical and Administrative Sciences California Health Sciences University, USA","https://www.scitechnol.com/editorialboard-theranostics-international-journal.php",2021-05-19
"725","SciTechnol","International Journal of Theranostics","Editorial Board","Mohammed Inayathullah, PhD ","Department of Biomaterials and Advanced Drug Delivery Stanford University, USA","https://www.scitechnol.com/editorialboard-theranostics-international-journal.php",2021-05-19
"726","SciTechnol","International Journal of Theranostics","Editorial Board","Esmaiel Jabbari, PhD","Department of Chemical and Biomedical Engineering University of South Carolina, USA","https://www.scitechnol.com/editorialboard-theranostics-international-journal.php",2021-05-19
"727","SciTechnol","International Journal of Theranostics","Editorial Board","Xiaohua Huang, PhD","","https://www.scitechnol.com/editorialboard-theranostics-international-journal.php",2021-05-19
"728","SciTechnol","International Journal of Theranostics","Editorial Board","Haris Kokotas, PhD","Department of Genetics Institute of Child Health, Greece","https://www.scitechnol.com/editorialboard-theranostics-international-journal.php",2021-05-19
"729","SciTechnol","International Journal of Theranostics","Editorial Board","Oleg V Gradov","Leader of Biophysical Instrumentation Group Tal’roze Institute for Energy Problems of Chemical Physics, Russia","https://www.scitechnol.com/editorialboard-theranostics-international-journal.php",2021-05-19
"730","SciTechnol","International Journal of Theranostics","Editorial Board","Alexander B Poletaev, PhD","Department of Biochemistry Medical Research Center Immunculus, Russia","https://www.scitechnol.com/editorialboard-theranostics-international-journal.php",2021-05-19
"731","SciTechnol","International Journal of Theranostics","Editorial Board","V Fidan, MD, PhD","Department of ENT Yunus Emre Goverment Hospital, Turkey","https://www.scitechnol.com/editorialboard-theranostics-international-journal.php",2021-05-19
"732","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Naohiro Ishii, MD, PhD","Department of Plastic and Reconstructive SurgeryInternational University of Health and Welfare Hospital, Japan","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"733","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Joseph F Buell , MD, MBA, FACS","Department of Surgery and PediatricsTulane university,USA","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"734","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Abdolnabi Sassan Sabour, MD","Department of Anesthesia, Critical Care and Pain Medicine Massachusetts General Hospital, USA","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"735","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Erind Ruka, PhD","Department of Reconstructive and Aesthetic Plastic Surgery University of Turin, Italy","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"736","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Gerd Lindner, PhD","Department for Biotechnology Technische Universitat Berlin, Germany","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"737","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Aaron Tan, PhD"," Department of medicine
University of London, UK","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"738","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Kayvan Fathimani, PhD","Department of Clinical SurgeryWeill Cornell Medical College ,New York","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"739","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Aylin Turel Ermertcan, MD","Department of DermatologyCelal Bayar University, Turkey","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"740","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Rodolfo Estrada Jalili, PhD, MD","International Society of Aesthetic Plastic Surgery (ISAPS) , Mexico","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"741","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Norhafiza Mat Lazim","Department of OtorhinolaryngologyUniversiti Sains,Malaysia","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"742","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Roozbeh Pahlevan , PhD","Department of Cranio-Maxillofacial SurgeryIslamic Azad University (IAU) and Shahid Beheshti University,Iran","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"743","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Wan Azman Wan Sulaiman , PhD","Department of Reconstructive SciencesPusat Pengajan Sains Perubation University,Malaysia","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"744","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Hui-Jiuan Chen ","Deaprtment of Biomedical Engineering
Sun Yat-Sen University, China","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"745","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Sambhaji Govind Chintale","Department of Otorhinolaryngology Muhs Nashik University, India","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"746","SciTechnol","Journal Plastic Surgery and Cosmetology","Editorial Board","Sushruth G Kamoji","Department of Dermatology Belagavi Institute of Medical Sciences, India","https://www.scitechnol.com/editorialboard-plastic-cosmetic-surgery.php",2021-05-19
"747","SciTechnol","La Prensa Medica","Editorial Board","NA","","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"748","SciTechnol","La Prensa Medica","Editorial Board","Dr. Sergey Suchkov","Professor, Department of Clinical Immunology, A.I.Evdokimov Moscow State University of Medicine
&  Dentistry, Moscow, Russia
","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"749","SciTechnol","La Prensa Medica","Editorial Board","Jonas Johnson","Department of Otolaryngology University of Pittsburgh, USA","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"750","SciTechnol","La Prensa Medica","Editorial Board","Jesus Gomez-Abraham","Department of Thoracic Surgery University of Arizona, USA","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"751","SciTechnol","La Prensa Medica","Editorial Board","Stanley Zaslau","Urology Resident Program Director West Virginia University, USA","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"752","SciTechnol","La Prensa Medica","Editorial Board","Ausim Azizi","Department of Neurology Temple University, USA","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"753","SciTechnol","La Prensa Medica","Editorial Board","Badrinath R. Konety","Department of Urology University of Minnesota, USA","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"754","SciTechnol","La Prensa Medica","Editorial Board","Caio Max-Rocha-Lima","Sylvester Comprehensive Cancer Center,  University of Miami, USA","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"755","SciTechnol","La Prensa Medica","Editorial Board","Ali Bydon","Co-Director of Neurosurgery Medical Student Education Johns Hopkins University School of Medicine, USA","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"756","SciTechnol","La Prensa Medica","Editorial Board","Shadi Yaghi","Department of Neurology, Stroke Division Columbia University Medical Center, USA","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"757","SciTechnol","La Prensa Medica","Editorial Board","Vytautas Usonis","Clinic of Paediatrics Vilnius University, Lithuania","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"758","SciTechnol","La Prensa Medica","Editorial Board","Piotr Konrad Leszczynski, PhD","Department of Emergency Medicine, Institute of HealthSiedlce University of Natural Sciences and Humanities","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"759","SciTechnol","La Prensa Medica","Editorial Board","Adnan Shah","Division Head and Program Director OMFS University of Manitoba, Canada","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"760","SciTechnol","La Prensa Medica","Editorial Board","Tony Heagerty","Institute of Cardiovascular Sciences University of Manchester, UK","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"761","SciTechnol","La Prensa Medica","Editorial Board","Peter Hajek","Wolfson Institute of Preventive Medicine University of London, UK","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"762","SciTechnol","La Prensa Medica","Editorial Board","Pele Choi-Sing Chong","Vaccine Research and Development Center National Health Research Institutes, Taiwan","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"763","SciTechnol","La Prensa Medica","Editorial Board","Manit Arora"," University of New South Wales, Australia","http://scitechnol.com/editorialboard-la-prensa-medica.php",2021-05-19
"764","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Carlo Spirli, PHD","Internal Medicine- Digestive Diseases,Yale School of Medicine,
USA
","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"765","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Claudio Tiribelli","Fondazione Italiana Fegato, Trieste, Italy
","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"766","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Jayanth Kumar, MD","Department of Surgery & CancerImperial College London, UK","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"767","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Maxwell M. Chait, PHD","Gastroenterology,Columbia University College of Physicians and Surgeons, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"768","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Daniel R. Ganger, PHD","Hepatology,Northwestern University Feinberg School of Medicine, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"769","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Marco Aurelio Lacerda, MD","Gastroenterology/Hepatology,Indiana University, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"770","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Seren Ozenirler, PHD","Gastroenterology and Hepatology,Gazi University School of Medicine, Turkey","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"771","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Amitabh Suman, PHD","Division of Gastroenterology, Hepatology, and NutritionUniversity of Florida, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"772","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","David H. Van Thiel, PHD","Gastroenterology,Rush University Medical Center, USA
 ","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"773","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Sherman M. Chamberlain, PHD","Medical Director of Endoscopy,Georgia Health Sciences University, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"774","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Fred M. Moeslein, PHD","Radiology and Radiation Oncology,University of Maryland School of Medicine, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"775","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Rais Ansari, PHD","Pharmaceutical Sciences,Nova Southeastern University, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"776","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Abdullah M.S. Al-Osaimi, PHD","Medical Director of Liver TransplantationUniversity of West Virginia Health System, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"777","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Syed A. A. Rizvi, PhD","Department of Pharmaceutical Sciences,Nova Southeastern University, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"778","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Mitchell Ho, PHD","Laboratory of Molecular Biology, National Cancer Institute NIH, USA
 ","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"779","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Narendra Kumar, PHD","Health Science Center,Texas A & M Health Science Center, USA
 ","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"780","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Saurabh Agrawal, PHD","Gastroenterology/Hepatology,Indiana University School of Medicine, USA","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"781","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Thiwanka Wijeratne, MD","Department of PharmacologyQueen’s University, Canada  ","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"782","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Marlene Shehata, PHD","Marlene Shehata Pharmaceuticals, Canada","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"783","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Terence Kin- Wah Lee, PHD","Department of Patholoogy,The University of Hong Kong, Hong Kong","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"784","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Stephanie Kwai Yee Ma, PHD","Department of Pathology,The University of Hong Kong, Hong Kong","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"785","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Radan Bruha, PHD","Hepatogastroenterology,Charles University, Czech Republic","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"786","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Pinar Erkekoglu, PHD","Department of Toxicology,Hacettepe University, Turkey
 ","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"787","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Judy Wai Ping Yam, PHD","Department of Pathology,The University of Hong Kong, Hong Kong","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"788","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","Qiurong Li, PHD","Gastroenterology,Jinling Hospital, China","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"789","SciTechnol","Journal of Liver: Disease & Transplantation","Editorial Board","R. K. Sharma, MD","The West Bengal University of Health Sciences, India","https://www.scitechnol.com/editorialboard-liver-disease-transplantation.php",2021-05-19
"790","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Geoffrey I. Scott","National Centers for Coastal Ocean Science, USA  ","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"791","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Gualtiero Basilone","Institute for Coastal Marine Environment (IAMC), CNR, Italy
","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"792","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Anders W. Andren","University of Wisconsin, USA","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"793","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Magdy Mostafa Fahmy ","Cairo University, Egypt","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"794","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Nilesh H. Joshi","Junagadh Agricultural University,Gujarat, India","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"795","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Ahmed Zahran","City of Scientific Researches and Technological Applications, Egypt","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"796","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Ismail Mohamedein","International Ocean Institute, Egypt","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"797","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Ali Moussaoui","Abou Bekr Belkaid University of Tlemcen, Algeria","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"798","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Mahmoud Hashiem ","University of Assuit, Egypt","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"799","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Deborah Brosnan","University of California-Davis, USA","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"800","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Baninla Yvette","Chinese Academy of Sciences, China","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"801","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Paul E. Nachtigall","University of Hawaii, USA","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"802","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Carolyn A Bergstrom","University of Alaska Southeast, USA","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"803","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Raymond Wells","Pierce College, USA","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"804","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Roberto Danovaro","Polytechnic University of Marche, Italy","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"805","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Adelino Canario","University of Algarve, Portugal","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"806","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","Martin Pfannkuchen","Ruder Boskovic Institute, Croatia","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"807","SciTechnol","Journal of Marine Biology & Oceanography ","Editorial Board","V. Thiyagarajan","The University of Hong Kong, Hong Kong","https://www.scitechnol.com/editorialboard-marine-biology-oceanography.php",2021-05-19
"808","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Dennis W. Smith Jr., PhD","Department of ChemistryMississippi State University, USA
","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"809","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Igor A. Levitsky, PhD","Department of ChemistryEmitech, Inc., USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"810","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","David K. Mills, PhD","School of Biological Sciences/Institute for Micromanufacturing Louisiana Tech University, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"811","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Jaroslaw W. Drelich, PhD","Deparment of Materials Science and Engineering Michigan Technological University, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"812","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Robert A. Freitas Jr.","  Institute for Molecular Manufacturing, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"813","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Clifford L. Henderson, PhD","School of Chemical and Biomedical EngineeringUniversity of South Florida, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"814","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Cengiz S. Ozkan, PhD","Department of Mechanical Engineering The University of California, Riverside, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"815","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Michael G. Bennett, PhD","Center for Science and the ImaginationArizona State University, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"816","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Yun Hang Hu, PhD","Department of Materials Science and Engineering Michigan Technological University, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"817","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Wei-chuan Shih, PhD","Department of Electrical & Computer EngineeringUniversity of Houston, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"818","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Ranjit Pati, PhD","Department of Physics Michigan Technological University, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"819","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Gajanan S. Bhat, PhD","Georgia Athletic Association Professor of Fibers and Textiles
Head, Department of Textiles, Merchandising and Interiors                        
The University of Georgia
Athens, GA
 
","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"820","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Farid Menaa, PhD"," Fluorotronics, Inc., San Diego, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"821","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Kouros Motamed, PhD","","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"822","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Hong Ma, PhD","Department of Materials Science & Engineering, and Clean Energy Institute University of Washington, Seattle, USA","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"823","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Igor A. Guz, PhD","School of Engineering University of Aberdeen, UK","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"824","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Pagona Papakonstantinou, PhD","School of Engineering University of Ulster, UK","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"825","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Sondipon Adhikari, PhD","College of Engineering Swansea University, UK","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"826","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Steve Wilks, PhD","College of Science Swansea University, UK","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"827","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Harry E. Ruda, PhD","Department of Materials Science & Engineering University of Toronto, Canada","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"828","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Dongyang Li, PhD","Department of Department of Chemical & Materials EngineeringUniversity of Alberta, Canada
","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"829","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Richard G. Haverkamp, PhD","School of Food and Advanced Technology Massey University, New Zealand","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"830","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Maan M. Alkaisi, PhD","Electrical and Computer Engineering University of Canterbury, New Zealand","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
"831","SciTechnol","Journal of Nanomaterials & Molecular Nanotechnology","Editorial Board","Pierfrancesco Morganti, PhD","Second University of Naples, Italy","https://www.scitechnol.com/editorialboard-nanomaterials-molecular-nanotechnology.php",2021-05-19
